Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.11,$7
2010-03-31,22.85,$6
2010-06-30,12.9,$7
2010-09-30,16.87,$7
2010-12-31,20.13,$10
2011-03-31,17.55,$9
2011-06-30,17.58,$9
2011-09-30,11.21,$10
2011-12-31,13.44,$11
2012-03-31,13.33,$10
2012-06-30,9.94,$10
2012-09-30,10.54,$12
2012-12-31,11.41,$17
2013-03-31,16.21,$15
2013-06-30,18.65,$16
2013-09-30,18.23,$17
2013-12-31,17.86,$25
2014-03-31,23.05,$19
2014-06-30,15.84,$18
2014-09-30,12.03,$16
2014-12-31,16.42,$23
2015-03-31,20.74,$19
2015-06-30,20.87,$17
2015-09-30,11.17,$19
2015-12-31,12.81,$27
2016-03-31,15.92,$21
2016-06-30,12.73,$26
2016-09-30,22.91,$25
2016-12-31,22.74,$28
2017-03-31,26.7,$25
2017-06-30,22.98,$30
2017-09-30,27.86,$32
2017-12-31,24.69,$38
2018-03-31,14.96,$30
2018-06-30,18.58,$28
2018-09-30,20.69,$31
2018-12-31,18.29,$46
2019-03-31,14.83,$30
2019-06-30,12.69,$25
2019-09-30,13.62,$24
2019-12-31,24.46,$26
2020-03-31,25.0,$22
2020-06-30,38.23,$23
2020-09-30,32.39,$28
2020-12-31,52.97,$34
2021-03-31,47.0,$29
2021-06-30,41.18,$30
2021-09-30,37.28,$33
2021-12-31,33.95,$36
2022-03-31,26.78,$32
2022-07-08,23.97,$32
