Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,75.33,$57
2010-03-31,77.34,$57
2010-06-30,62.64,$52
2010-09-30,5.46,$58
2010-12-31,5.6,$66
2011-03-31,6.01,$80
2011-06-30,4.81,$82
2011-09-30,262.25,$84
2011-12-31,0.0,$94
2012-03-31,0.0,$77
2012-06-30,0.0,$85
2012-09-30,0.0,$89
2012-12-31,0.0,$97
2013-03-31,0.0,$83
2013-06-30,0.0,$80
2013-09-30,0.0,$71
2013-12-31,0.0,$56
2014-03-31,0.0,$51
2014-06-30,0.0,$54
2014-09-30,0.0,$57
2014-12-31,0.0,$73
2015-03-31,0.0,$45
2015-06-30,0.0,$44
2015-09-30,0.0,$40
2015-12-31,0.0,$68
2016-03-31,0.0,$53
2016-06-30,0.0,$68
2016-09-30,0.0,$79
2016-12-31,0.0,$80
2017-03-31,0.0,$64
2017-06-30,60.22,$66
2017-09-30,32.73,$70
2017-12-31,48.61,$83
2018-03-31,40.03,$67
2018-06-30,41.71,$67
2018-09-30,23.31,$63
2018-12-31,22.68,$70
2019-03-31,21.27,$62
2019-06-30,20.23,$60
2019-09-30,23.27,$63
2019-12-31,10.44,$78
2020-03-31,15.65,$48
2020-06-30,21.94,$38
2020-09-30,0.0,$37
2020-12-31,9.65,$43
2021-03-31,14.14,$43
2021-06-30,12.41,$57
2021-09-30,8.73,$50
2021-12-31,0.0,$65
2022-03-31,0.0,$51
2022-07-08,inf,$51
