Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,0.0,"$1,402"
2010-02-28,0.0,"$1,322"
2010-05-31,0.0,"$1,765"
2010-08-31,0.0,"$1,787"
2010-11-30,0.0,"$1,775"
2011-02-28,0.0,"$1,782"
2011-05-31,0.0,"$2,063"
2011-08-31,0.0,"$2,047"
2011-11-30,0.0,"$1,987"
2012-02-29,22.46,"$1,957"
2012-05-31,18.27,"$2,007"
2012-08-31,5.51,"$1,706"
2012-11-30,8.26,"$1,750"
2013-02-28,11.99,"$1,689"
2013-05-31,13.89,"$1,753"
2013-08-31,18.3,"$1,410"
2013-11-30,25.2,"$1,617"
2014-02-28,23.37,"$1,597"
2014-05-31,20.36,"$1,739"
2014-08-31,14.61,"$1,837"
2014-11-30,15.34,"$1,680"
2015-02-28,10.04,"$1,391"
2015-05-31,8.76,"$1,506"
2015-08-31,11.07,$847
2015-11-30,11.37,"$1,155"
2016-02-29,17.09,"$1,020"
2016-05-31,35.44,"$1,227"
2016-08-31,28.84,$194
2016-11-30,62.44,$994
2017-02-28,38.94,$862
2017-05-31,24.79,"$1,045"
2017-08-31,42.29,$943
2017-11-30,27.09,"$1,077"
2018-02-28,44.91,"$1,054"
2018-05-31,43.96,"$1,204"
2018-08-31,16.77,"$1,308"
2018-11-30,17.08,"$1,277"
2019-02-28,14.36,"$1,403"
2019-05-31,8.98,"$1,606"
2019-08-31,8.83,"$1,543"
2019-11-30,9.19,"$1,385"
2020-02-29,6.66,"$1,341"
2020-05-31,6.61,"$1,342"
2020-08-31,8.65,"$1,409"
2020-11-30,8.96,"$1,392"
2021-02-28,11.27,"$1,462"
2021-05-31,11.39,"$1,845"
2021-08-31,9.47,"$2,031"
2021-11-30,6.42,"$1,982"
2022-02-28,5.22,"$2,009"
2022-05-31,4.5,"$2,516"
2022-07-08,3.86,"$2,516"
