Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$90
2010-03-31,0.0,$96
2010-06-30,0.0,$111
2010-09-30,0.0,$130
2010-12-31,0.0,$117
2011-03-31,0.0,$93
2011-06-30,0.0,$96
2011-09-30,0.0,$104
2011-12-31,0.0,$112
2012-03-31,0.0,$105
2012-06-30,0.0,$93
2012-09-30,0.0,$112
2012-12-31,0.0,$128
2013-03-31,0.0,$125
2013-06-30,0.0,$138
2013-09-30,0.0,$142
2013-12-31,0.0,$139
2014-03-31,0.0,$143
2014-06-30,0.0,$165
2014-09-30,0.0,$174
2014-12-31,147.2,$186
2015-03-31,85.52,$187
2015-06-30,65.56,$207
2015-09-30,57.5,$232
2015-12-31,50.33,$260
2016-03-31,45.89,$245
2016-06-30,37.6,$259
2016-09-30,56.44,$185
2016-12-31,0.0,$181
2017-03-31,0.0,$176
2017-06-30,0.0,$177
2017-09-30,0.0,$193
2017-12-31,0.0,$196
2018-03-31,0.0,$203
2018-06-30,0.0,$208
2018-09-30,0.0,$200
2018-12-31,0.0,$332
2019-03-31,0.0,$293
2019-06-30,0.0,$296
2019-09-30,0.0,$325
2019-12-31,0.0,$385
2020-03-31,0.0,$330
2020-06-30,0.0,$332
2020-09-30,0.0,$340
2020-12-31,0.0,$354
2021-03-31,0.0,$331
2021-06-30,0.0,$338
2021-09-30,0.0,$356
2021-12-31,0.0,$400
2022-03-31,0.0,$339
2022-07-08,0.0,$339
