Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$29
2010-03-31,37.69,$37
2010-06-30,17.3,$36
2010-09-30,15.37,$39
2010-12-31,22.64,$45
2011-03-31,28.22,$52
2011-06-30,15.6,$63
2011-09-30,7.93,$72
2011-12-31,5.65,$61
2012-03-31,7.85,$77
2012-06-30,6.02,$74
2012-09-30,8.73,$75
2012-12-31,7.71,$92
2013-03-31,6.3,$79
2013-06-30,5.14,$76
2013-09-30,6.13,$79
2013-12-31,9.31,$81
2014-03-31,8.96,$78
2014-06-30,6.79,$76
2014-09-30,5.82,$68
2014-12-31,0.0,$52
2015-03-31,0.0,$30
2015-06-30,0.0,$34
2015-09-30,0.0,$25
2015-12-31,0.0,$21
2016-03-31,0.0,$18
2016-06-30,0.0,$20
2016-09-30,0.0,$21
2016-12-31,0.0,$5
2017-03-31,0.0,$22
2017-06-30,0.0,$40
2017-09-30,0.0,$45
2017-12-31,0.0,$41
2018-03-31,0.0,$25
2018-06-30,0.0,$69
2018-09-30,0.0,$43
2018-12-31,7.48,$41
2019-03-31,7.06,$38
2019-06-30,4.45,$43
2019-09-30,2.5,$31
2019-12-31,0.0,$29
2020-03-31,0.0,$53
2020-06-30,0.0,$12
2020-09-30,0.0,$17
2020-12-31,0.0,$34
2021-03-31,0.0,$18
2021-06-30,0.0,$51
2021-09-30,4.98,$58
2021-12-31,5.26,$42
2022-03-31,2.6,$53
2022-07-08,2.41,$53
