Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.62,$333
2010-03-31,12.59,$333
2010-06-30,10.88,$375
2010-09-30,9.81,$355
2010-12-31,10.93,$306
2011-03-31,10.45,$320
2011-06-30,10.9,$349
2011-09-30,8.69,$379
2011-12-31,9.95,$294
2012-03-31,9.61,$335
2012-06-30,9.14,$389
2012-09-30,9.29,$376
2012-12-31,8.38,$348
2013-03-31,9.54,$351
2013-06-30,10.41,$350
2013-09-30,10.72,$329
2013-12-31,11.67,$336
2014-03-31,12.69,$318
2014-06-30,12.49,$349
2014-09-30,12.57,$349
2014-12-31,11.77,$339
2015-03-31,12.18,$351
2015-06-30,13.76,$368
2015-09-30,12.88,$357
2015-12-31,12.09,$350
2016-03-31,12.44,$359
2016-06-30,14.98,$388
2016-09-30,16.41,$397
2016-12-31,20.61,$359
2017-03-31,16.26,$397
2017-06-30,16.23,$417
2017-09-30,16.62,$431
2017-12-31,16.14,$423
2018-03-31,16.55,$421
2018-06-30,14.69,$451
2018-09-30,14.11,$471
2018-12-31,10.07,$502
2019-03-31,11.38,$533
2019-06-30,10.31,$563
2019-09-30,10.55,$582
2019-12-31,11.63,$549
2020-03-31,6.29,$529
2020-06-30,10.01,$540
2020-09-30,8.9,$525
2020-12-31,10.67,$518
2021-03-31,11.71,$475
2021-06-30,9.52,$487
2021-09-30,9.32,$523
2021-12-31,11.65,$450
2022-03-31,12.03,$371
2022-07-08,9.82,$371
