Date,PE Ratio,Revenue_Amount(Millions)
2014-09-30,0.0,$85
2014-12-31,91.93,$85
2015-03-31,80.59,$86
2015-06-30,68.06,$96
2015-09-30,64.76,$96
2015-12-31,58.55,$95
2016-03-31,61.86,$96
2016-06-30,46.44,$105
2016-09-30,42.86,$104
2016-12-31,40.31,$102
2017-03-31,44.84,$102
2017-06-30,67.65,$108
2017-09-30,137.78,$106
2017-12-31,0.0,$112
2018-03-31,0.0,$103
2018-06-30,0.0,$110
2018-09-30,0.0,$107
2018-12-31,0.0,$102
2019-03-31,0.0,$98
2019-06-30,0.0,$106
2019-09-30,0.0,$104
2019-12-31,0.0,$102
2020-03-31,0.0,$88
2020-06-30,0.0,$56
2020-09-30,0.0,$73
2020-12-31,0.0,$75
2021-03-31,0.0,$78
2021-06-30,0.0,$97
2021-09-30,0.0,$102
2021-12-31,0.0,$103
2022-03-31,0.0,$98
2022-07-08,0.0,$98
