Date,PE Ratio,Revenue_Amount(Millions)
2015-12-31,32.01,$125
2016-03-31,18.09,$125
2016-06-30,11.01,$125
2016-09-30,9.36,$128
2016-12-31,9.61,$128
2017-03-31,14.31,$115
2017-06-30,16.67,$136
2017-09-30,19.97,$167
2017-12-31,20.3,$189
2018-03-31,23.07,$210
2018-06-30,19.14,$227
2018-09-30,13.26,$237
2018-12-31,13.05,$264
2019-03-31,16.17,$272
2019-06-30,27.52,$325
2019-09-30,39.31,$411
2019-12-31,32.9,$418
2020-03-31,24.37,$431
2020-06-30,40.82,$332
2020-09-30,69.69,$338
2020-12-31,117.32,$358
2021-03-31,119.27,$405
2021-06-30,109.24,$480
2021-09-30,99.71,$526
2021-12-31,91.39,$552
2022-03-31,103.32,$655
2022-07-08,94.59,$655
