Date,PE Ratio,Revenue_Amount(Millions)
2012-12-31,6.28,$487
2013-03-31,7.86,$457
2013-06-30,30.72,$512
2013-09-30,30.22,$466
2013-12-31,27.0,$491
2014-03-31,25.61,$494
2014-06-30,25.45,$536
2014-09-30,20.68,$553
2014-12-31,23.72,$544
2015-03-31,20.79,$504
2015-06-30,19.28,$511
2015-09-30,19.26,$493
2015-12-31,22.44,$478
2016-03-31,26.06,$462
2016-06-30,25.76,$475
2016-09-30,26.31,$434
2016-12-31,24.21,$469
2017-03-31,21.89,$499
2017-06-30,19.39,$580
2017-09-30,15.35,$595
2017-12-31,11.72,$588
2018-03-31,9.16,$663
2018-06-30,8.17,$711
2018-09-30,9.47,$692
2018-12-31,8.64,$647
2019-03-31,8.44,$675
2019-06-30,8.45,$737
2019-09-30,8.68,$669
2019-12-31,9.38,$617
2020-03-31,6.52,$637
2020-06-30,10.02,$377
2020-09-30,11.4,$532
2020-12-31,16.04,$535
2021-03-31,16.06,$588
2021-06-30,11.83,$603
2021-09-30,9.93,$567
2021-12-31,8.73,$644
2022-03-31,8.98,$677
2022-07-08,8.71,$677
