Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,0.0,$37
2016-09-30,0.0,$40
2016-12-31,0.0,$45
2017-03-31,0.0,$45
2017-06-30,0.0,$47
2017-09-30,0.0,$51
2017-12-31,0.0,$58
2018-03-31,0.0,$55
2018-06-30,0.0,$58
2018-09-30,0.0,$62
2018-12-31,0.0,$69
2019-03-31,0.0,$73
2019-06-30,0.0,$79
2019-09-30,0.0,$83
2019-12-31,0.0,$92
2020-03-31,0.0,$94
2020-06-30,0.0,$99
2020-09-30,0.0,$105
2020-12-31,0.0,$113
2021-03-31,0.0,$117
2021-06-30,0.0,$126
2021-09-30,0.0,$140
2021-12-31,0.0,$152
2022-03-31,0.0,$157
2022-07-08,0.0,$157
