Date,PE Ratio,Revenue_Amount(Millions)
2013-09-30,21.55,"$4,859"
2013-12-31,23.41,"$4,816"
2014-03-31,10.16,"$4,746"
2014-06-30,13.64,"$5,302"
2014-09-30,5.24,"$5,260"
2014-12-31,0.0,"$4,520"
2015-03-31,0.0,"$2,995"
2015-06-30,28.03,"$3,551"
2015-09-30,0.0,"$3,218"
2015-12-31,16.86,"$3,360"
2016-03-31,53.82,"$2,800"
2016-06-30,2024.96,"$3,858"
2016-09-30,0.0,"$4,513"
2016-12-31,14.09,"$4,749"
2017-03-31,11.27,"$4,754"
2017-06-30,0.0,"$5,017"
2017-09-30,12.02,"$5,479"
2017-12-31,8.82,"$6,536"
2018-03-31,7.4,"$5,803"
2018-06-30,5.13,"$7,444"
2018-09-30,7.47,"$7,646"
2018-12-31,26.45,"$6,293"
2019-03-31,10.67,"$5,216"
2019-06-30,201.54,"$6,560"
2019-09-30,0.0,"$6,431"
2019-12-31,11.79,"$6,301"
2020-03-31,0.0,"$5,278"
2020-06-30,0.0,"$2,516"
2020-09-30,0.0,"$3,668"
2020-12-31,0.0,"$3,655"
2021-03-31,0.0,"$4,925"
2021-06-30,0.0,"$6,898"
2021-09-30,0.0,"$7,187"
2021-12-31,6.83,"$8,244"
2022-03-31,11.83,"$9,142"
2022-07-08,13.89,"$9,142"
