Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,16.29,"$6,541"
2010-03-31,17.37,"$6,848"
2010-06-30,8.64,"$9,930"
2010-09-30,7.32,"$14,102"
2010-12-31,6.02,"$14,929"
2011-03-31,4.49,"$13,548"
2011-06-30,3.87,"$14,989"
2011-09-30,2.94,"$16,361"
2011-12-31,2.97,"$14,427"
2012-03-31,3.7,"$11,552"
2012-06-30,3.94,"$12,469"
2012-09-30,4.43,"$11,083"
2012-12-31,12.16,"$12,002"
2013-03-31,11.54,"$10,646"
2013-06-30,16.96,"$10,663"
2013-09-30,11.61,"$12,333"
2013-12-31,89.64,"$13,125"
2014-03-31,0.0,"$9,503"
2014-06-30,44.01,"$9,902"
2014-09-30,0.0,"$9,062"
2014-12-31,43.4,"$6,657"
2015-03-31,0.0,"$6,240"
2015-06-30,0.0,"$6,965"
2015-09-30,0.0,"$6,505"
2015-12-31,0.0,"$3,674"
2016-03-31,0.0,"$5,719"
2016-06-30,0.0,"$6,626"
2016-09-30,0.0,"$6,726"
2016-12-31,7.18,"$8,417"
2017-03-31,7.56,"$8,515"
2017-06-30,9.38,"$7,235"
2017-09-30,7.37,"$9,050"
2017-12-31,8.63,"$9,167"
2018-03-31,10.93,"$8,603"
2018-06-30,10.89,"$8,616"
2018-09-30,15.76,"$9,543"
2018-12-31,7.81,"$9,813"
2019-03-31,14.67,"$8,203"
2019-06-30,16.03,"$9,188"
2019-09-30,12.74,"$10,217"
2019-12-31,0.0,"$9,962"
2020-03-31,163.85,"$6,969"
2020-06-30,31.35,"$7,518"
2020-09-30,17.06,"$10,762"
2020-12-31,14.51,"$14,296"
2021-03-31,7.49,"$12,553"
2021-06-30,6.06,"$16,675"
2021-09-30,3.86,"$12,682"
2021-12-31,3.06,"$12,592"
2022-03-31,4.7,"$10,812"
2022-07-08,3.35,"$10,812"
