Date,PE Ratio,Revenue_Amount(Millions)
2010-09-30,1.05,"$5,519"
2010-12-31,0.97,"$6,566"
2011-03-31,0.72,"$11,075"
2011-06-30,0.76,"$8,630"
2011-09-30,0.48,"$6,984"
2011-12-31,0.65,"$4,254"
2012-03-31,0.68,"$6,392"
2012-06-30,0.57,"$6,071"
2012-09-30,0.63,"$5,790"
2012-12-31,0.66,"$3,952"
2013-03-31,0.98,"$5,328"
2013-06-30,1.06,"$4,864"
2013-09-30,1.32,"$5,478"
2013-12-31,1.64,"$5,005"
2014-03-31,0.92,"$6,963"
2014-06-30,1.46,"$7,383"
2014-09-30,2.48,"$7,237"
2014-12-31,1.82,"$6,894"
2015-03-31,8.49,"$4,774"
2015-06-30,7.76,"$6,693"
2015-09-30,4.74,"$3,766"
2015-12-31,6.26,"$5,939"
2016-03-31,7.92,"$6,434"
2016-06-30,13.92,"$7,500"
2016-09-30,14.99,"$6,910"
2016-12-31,16.41,"$6,506"
2017-03-31,15.33,"$7,613"
2017-06-30,10.52,"$6,121"
2017-09-30,12.28,"$7,191"
2017-12-31,11.91,"$5,759"
2018-03-31,13.84,"$6,293"
2018-06-30,8.32,"$4,452"
2018-09-30,8.44,"$5,085"
2018-12-31,10.11,"$5,529"
2019-03-31,9.98,"$5,624"
2019-06-30,10.38,"$5,771"
2019-09-30,9.0,"$4,952"
2019-12-31,9.17,"$5,771"
2020-03-31,4.68,"$2,157"
2020-06-30,5.52,"$2,946"
2020-09-30,5.82,"$3,275"
2020-12-31,13.29,"$4,537"
2021-03-31,11.31,"$3,422"
2021-06-30,14.75,"$4,681"
2021-09-30,14.97,"$4,035"
2021-12-31,12.89,"$4,649"
2022-03-31,24.51,"$7,770"
2022-07-08,17.42,"$7,770"
