Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.46,$110
2010-03-31,11.7,$88
2010-06-30,11.1,$96
2010-09-30,7.93,$113
2010-12-31,10.34,$77
2011-03-31,11.04,$76
2011-06-30,10.71,$77
2011-09-30,8.37,$76
2011-12-31,9.34,$74
2012-03-31,10.36,$71
2012-06-30,9.99,$72
2012-09-30,11.99,$68
2012-12-31,10.61,$66
2013-03-31,11.49,$66
2013-06-30,12.09,$64
2013-09-30,11.87,$63
2013-12-31,14.58,$65
2014-03-31,12.74,$73
2014-06-30,12.87,$68
2014-09-30,11.52,$73
2014-12-31,13.03,$75
2015-03-31,14.89,$72
2015-06-30,16.26,$73
2015-09-30,15.0,$76
2015-12-31,14.92,$74
2016-03-31,14.31,$73
2016-06-30,13.81,$77
2016-09-30,15.42,$74
2016-12-31,20.66,$76
2017-03-31,19.18,$76
2017-06-30,18.99,$83
2017-09-30,19.8,$84
2017-12-31,21.25,$86
2018-03-31,19.32,$86
2018-06-30,18.18,$85
2018-09-30,17.71,$107
2018-12-31,14.22,$128
2019-03-31,14.32,$132
2019-06-30,13.69,$135
2019-09-30,13.13,$125
2019-12-31,13.14,$125
2020-03-31,13.2,$119
2020-06-30,13.21,$120
2020-09-30,11.94,$120
2020-12-31,14.28,$122
2021-03-31,14.13,$119
2021-06-30,12.69,$118
2021-09-30,12.4,$115
2021-12-31,13.43,$116
2022-03-31,16.21,$125
2022-07-08,17.44,$125
