Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,0.0,$189
2010-02-28,0.0,$152
2010-05-31,0.0,$160
2010-08-31,0.0,$175
2010-11-30,0.0,$205
2011-02-28,0.0,$237
2011-05-31,0.0,$271
2011-08-31,0.0,$277
2011-11-30,0.0,$339
2012-02-29,0.0,$294
2012-05-31,0.0,$300
2012-08-31,0.0,$287
2012-11-30,0.0,$375
2013-02-28,0.0,$326
2013-05-31,0.0,$305
2013-08-31,0.0,$319
2013-11-30,0.0,$381
2014-02-28,0.0,$313
2014-05-31,0.0,$312
2014-08-31,0.0,$320
2014-11-30,0.0,$436
2015-02-28,0.0,$378
2015-05-31,0.0,$345
2015-08-31,0.0,$369
2015-11-30,0.0,$446
2016-02-29,0.0,$233
2016-05-31,0.0,$348
2016-08-31,0.0,$368
2016-11-30,0.0,$444
2017-02-28,0.0,$237
2017-05-31,0.0,$325
2017-08-31,0.0,$345
2017-11-30,0.0,$421
2018-02-28,0.0,$388
2018-05-31,0.0,$355
2018-08-31,0.0,$394
2018-11-30,0.0,$431
2019-02-28,0.0,$385
2019-05-31,0.0,$376
2019-08-31,0.0,$414
2019-11-30,0.0,$475
2020-02-29,0.0,$442
2020-05-31,0.0,$421
2020-08-31,0.0,$531
2020-11-30,0.0,$638
2021-02-28,0.0,$509
2021-05-31,0.0,$541
2021-08-31,0.0,$475
2021-11-30,0.0,$625
2022-02-28,0.0,$582
2022-05-31,0.0,$508
2022-07-08,inf,$508
