Date,PE Ratio,Revenue_Amount(Millions)
2016-04-30,38.9,$194
2016-07-31,33.95,$211
2016-10-31,32.95,$202
2017-01-31,31.82,$283
2017-04-30,36.13,$228
2017-07-31,38.87,$255
2017-10-31,35.16,$238
2018-01-31,28.49,$357
2018-04-30,29.34,$276
2018-07-31,30.62,$288
2018-10-31,39.36,$284
2019-01-31,38.13,$394
2019-04-30,43.87,$325
2019-07-31,40.14,$334
2019-10-31,29.85,$327
2020-01-31,24.67,$422
2020-04-30,32.81,$349
2020-07-31,32.95,$529
2020-10-31,25.17,$414
2021-01-31,25.81,$516
2021-04-30,23.07,$452
2021-07-31,30.83,$416
2021-10-31,25.06,$383
2022-01-31,19.73,$501
2022-04-30,26.84,$407
2022-07-08,39.76,$407
