Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$372
2010-03-31,0.0,$360
2010-06-30,0.0,$411
2010-09-30,0.0,$446
2010-12-31,0.0,$441
2011-03-31,0.0,$435
2011-06-30,0.0,$499
2011-09-30,292.8,$511
2011-12-31,79.52,$463
2012-03-31,855.21,$441
2012-06-30,44.16,$511
2012-09-30,362.25,$578
2012-12-31,0.0,$537
2013-03-31,0.0,$521
2013-06-30,0.0,$577
2013-09-30,0.0,$623
2013-12-31,55.6,$579
2014-03-31,31.66,$578
2014-06-30,26.34,$659
2014-09-30,19.99,$711
2014-12-31,22.9,$665
2015-03-31,18.44,$613
2015-06-30,14.66,$696
2015-09-30,11.9,$709
2015-12-31,11.91,$648
2016-03-31,14.39,$621
2016-06-30,14.47,$677
2016-09-30,21.73,$714
2016-12-31,37.57,$688
2017-03-31,38.14,$651
2017-06-30,22.95,$720
2017-09-30,34.56,$744
2017-12-31,15.37,$711
2018-03-31,10.67,$700
2018-06-30,18.81,$793
2018-09-30,14.21,$826
2018-12-31,13.25,$774
2019-03-31,12.91,$712
2019-06-30,8.6,$771
2019-09-30,13.01,$788
2019-12-31,18.05,$717
2020-03-31,12.41,$701
2020-06-30,24.26,$627
2020-09-30,19.61,$795
2020-12-31,15.81,$816
2021-03-31,20.11,$829
2021-06-30,11.27,$949
2021-09-30,12.72,"$1,017"
2021-12-31,14.96,"$1,185"
2022-03-31,8.2,"$1,335"
2022-07-08,7.78,"$1,335"
