Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,111.4,$7
2010-03-31,0.0,$5
2010-06-30,31.43,$7
2010-09-30,41.67,$6
2010-12-31,30.88,$10
2011-03-31,19.28,$8
2011-06-30,20.79,$6
2011-09-30,198.0,$3
2011-12-31,0.0,$3
2012-03-31,0.0,$4
2012-06-30,0.0,$5
2012-09-30,0.0,$6
2012-12-31,0.0,$7
2013-03-31,0.0,$5
2013-06-30,0.0,$5
2013-09-30,0.0,$4
2013-12-31,0.0,$7
2014-03-31,0.0,$5
2014-06-30,11.58,$6
2014-09-30,74.5,$5
2014-12-31,83.33,$6
2015-03-31,0.0,$4
2015-06-30,0.0,$4
2015-09-30,0.0,$3
2015-12-31,0.0,$4
2016-03-31,0.0,$2
2016-06-30,0.0,$3
2016-09-30,0.0,$3
2016-12-31,0.0,$4
2017-03-31,0.0,$5
2017-06-30,0.0,$5
2017-09-30,85.25,$7
2017-12-31,34.22,$9
2018-03-31,29.5,$6
2018-06-30,51.33,$7
2018-09-30,97.67,$7
2018-12-31,258.0,$8
2019-03-31,0.0,$9
2019-06-30,0.0,$10
2019-09-30,0.0,$11
2019-12-31,0.0,$14
2020-03-31,0.0,$15
2020-06-30,0.0,$18
2020-09-30,98.83,$20
2020-12-31,75.0,$23
2021-03-31,57.19,$25
2021-06-30,31.23,$28
2021-09-30,23.13,$32
2021-12-31,18.84,$32
2022-03-31,33.98,$23
2022-07-08,22.8,$23
