Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.93,"$48,676"
2010-03-31,7.06,"$48,179"
2010-06-30,4.99,"$53,004"
2010-09-30,6.05,"$49,718"
2010-12-31,6.07,"$54,027"
2011-03-31,6.63,"$60,341"
2011-06-30,5.75,"$68,948"
2011-09-30,4.43,"$64,432"
2011-12-31,5.15,"$59,985"
2012-03-31,5.16,"$60,705"
2012-06-30,5.19,"$62,608"
2012-09-30,6.37,"$58,044"
2012-12-31,5.46,"$60,552"
2013-03-31,6.09,"$56,818"
2013-06-30,6.55,"$57,369"
2013-09-30,6.85,"$58,503"
2013-12-31,7.82,"$56,158"
2014-03-31,8.11,"$53,265"
2014-06-30,8.81,"$57,938"
2014-09-30,7.83,"$54,679"
2014-12-31,7.96,"$46,088"
2015-03-31,8.33,"$34,558"
2015-06-30,10.94,"$40,357"
2015-09-30,12.71,"$34,315"
2015-12-31,27.6,"$29,247"
2016-03-31,105.24,"$23,553"
2016-06-30,0.0,"$29,282"
2016-09-30,0.0,"$30,140"
2016-12-31,0.0,"$31,497"
2017-03-31,55.62,"$33,421"
2017-06-30,27.12,"$34,480"
2017-09-30,27.71,"$36,205"
2017-12-31,21.08,"$37,616"
2018-03-31,17.61,"$37,764"
2018-06-30,16.56,"$42,236"
2018-09-30,13.82,"$43,987"
2018-12-31,11.92,"$42,352"
2019-03-31,14.59,"$35,200"
2019-06-30,13.94,"$38,850"
2019-09-30,14.86,"$36,116"
2019-12-31,70.41,"$36,350"
2020-03-31,31.55,"$31,501"
2020-06-30,0.0,"$13,494"
2020-09-30,0.0,"$24,451"
2020-12-31,0.0,"$25,246"
2021-03-31,0.0,"$32,029"
2021-06-30,53.59,"$37,597"
2021-09-30,19.0,"$44,710"
2021-12-31,14.15,"$48,129"
2022-03-31,15.18,"$54,373"
2022-07-08,13.42,"$54,373"
