Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,19.62,$161
2010-03-31,14.55,$161
2010-06-30,14.54,$180
2010-09-30,11.25,$173
2010-12-31,12.08,$172
2011-03-31,15.8,$155
2011-06-30,17.21,$155
2011-09-30,14.48,$158
2011-12-31,19.14,$51
2012-03-31,26.84,$155
2012-06-30,23.02,$163
2012-09-30,44.05,$162
2012-12-31,148.83,$108
2013-03-31,134.6,$180
2013-06-30,19.55,$147
2013-09-30,16.15,$188
2013-12-31,34.07,$216
2014-03-31,53.71,$174
2014-06-30,0.0,$185
2014-09-30,0.0,$202
2014-12-31,50.35,$246
2015-03-31,50.08,$175
2015-06-30,31.37,$239
2015-09-30,22.91,$221
2015-12-31,0.0,$223
2016-03-31,0.0,$163
2016-06-30,0.0,$192
2016-09-30,0.0,$199
2016-12-31,0.0,$83
2017-03-31,0.0,$171
2017-06-30,0.0,$177
2017-09-30,0.0,$163
2017-12-31,0.0,$81
2018-03-31,0.0,$134
2018-06-30,0.0,$135
2018-09-30,0.0,$179
2018-12-31,0.0,$173
2019-03-31,28.74,$193
2019-06-30,24.0,$185
2019-09-30,26.13,$170
2019-12-31,14.71,$164
2020-03-31,8.14,$218
2020-06-30,8.99,$168
2020-09-30,8.65,$176
2020-12-31,13.04,$172
2021-03-31,23.52,$178
2021-06-30,28.65,$170
2021-09-30,28.47,$169
2021-12-31,21.24,$210
2022-03-31,17.99,$194
2022-07-08,15.73,$194
