Date,PE Ratio,Revenue_Amount(Millions)
2012-06-30,0.0,$433
2012-09-30,0.0,$425
2012-12-31,0.0,$418
2013-03-31,0.0,$425
2013-06-30,0.0,$453
2013-09-30,0.0,$433
2013-12-31,0.0,$420
2014-03-31,0.0,$422
2014-06-30,0.0,$490
2014-09-30,0.0,$476
2014-12-31,0.0,$449
2015-03-31,0.0,$434
2015-06-30,0.0,$476
2015-09-30,0.0,$476
2015-12-31,0.0,$485
2016-03-31,3275.0,$489
2016-06-30,100.21,$514
2016-09-30,27.88,$490
2016-12-31,20.82,$481
2017-03-31,23.59,$487
2017-06-30,23.67,$520
2017-09-30,21.9,$518
2017-12-31,14.43,$509
2018-03-31,12.03,$518
2018-06-30,13.18,$567
2018-09-30,12.0,$557
2018-12-31,13.5,$528
2019-03-31,18.21,$530
2019-06-30,21.41,$563
2019-09-30,26.85,$552
2019-12-31,41.03,$531
2020-03-31,16.95,$551
2020-06-30,24.16,$500
2020-09-30,56.55,$588
2020-12-31,35.63,$619
2021-03-31,33.31,$646
2021-06-30,32.03,$662
2021-09-30,17.93,$652
2021-12-31,31.2,$636
2022-03-31,18.61,$726
2022-07-08,16.85,$726
