Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,"$15,322"
2010-03-31,0.0,"$18,493"
2010-06-30,0.0,"$20,561"
2010-09-30,0.0,"$21,015"
2010-12-31,24.91,"$22,164"
2011-03-31,19.51,"$26,308"
2011-06-30,13.02,"$31,293"
2011-09-30,3.91,"$33,713"
2011-12-31,3.57,"$34,673"
2012-03-31,5.95,"$35,167"
2012-06-30,5.23,"$34,662"
2012-09-30,9.98,"$34,726"
2012-12-31,5.8,"$33,838"
2013-03-31,5.1,"$33,474"
2013-06-30,4.82,"$34,034"
2013-09-30,5.45,"$36,137"
2013-12-31,7.18,"$34,429"
2014-03-31,7.09,"$33,663"
2014-06-30,6.42,"$34,914"
2014-09-30,4.74,"$34,408"
2014-12-31,5.22,"$27,859"
2015-03-31,6.45,"$21,330"
2015-06-30,5.25,"$25,118"
2015-09-30,4.65,"$22,579"
2015-12-31,6.62,"$18,777"
2016-03-31,6.77,"$15,714"
2016-06-30,6.26,"$19,584"
2016-09-30,8.61,"$19,649"
2016-12-31,10.77,"$20,712"
2017-03-31,11.42,"$21,772"
2017-06-30,13.2,"$22,254"
2017-09-30,13.3,"$23,562"
2017-12-31,8.03,"$26,392"
2018-03-31,7.83,"$26,439"
2018-06-30,8.76,"$31,015"
2018-09-30,8.97,"$30,849"
2018-12-31,8.57,"$28,730"
2019-03-31,10.92,"$24,263"
2019-06-30,12.04,"$28,933"
2019-09-30,13.3,"$27,249"
2019-12-31,13.89,"$27,879"
2020-03-31,40.35,"$22,102"
2020-06-30,20.33,"$10,397"
2020-09-30,0.0,"$15,809"
2020-12-31,0.0,"$16,604"
2021-03-31,0.0,"$20,806"
2021-06-30,0.0,"$27,748"
2021-09-30,0.0,"$29,520"
2021-12-31,32.74,"$35,903"
2022-03-31,16.27,"$38,542"
2022-07-08,17.29,"$38,542"
