Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$15
2010-03-31,345.46,$15
2010-06-30,85.68,$15
2010-09-30,35.61,$18
2010-12-31,9.56,$31
2011-03-31,9.54,$20
2011-06-30,8.24,$20
2011-09-30,7.27,$19
2011-12-31,21.21,$20
2012-03-31,15.13,$20
2012-06-30,14.18,$19
2012-09-30,13.63,$19
2012-12-31,12.74,$18
2013-03-31,13.93,$20
2013-06-30,14.71,$19
2013-09-30,15.56,$21
2013-12-31,21.75,$21
2014-03-31,22.74,$20
2014-06-30,22.51,$35
2014-09-30,21.15,$41
2014-12-31,17.76,$42
2015-03-31,14.39,$43
2015-06-30,13.39,$41
2015-09-30,13.1,$43
2015-12-31,12.42,$42
2016-03-31,11.84,$41
2016-06-30,11.83,$41
2016-09-30,11.69,$45
2016-12-31,16.99,$43
2017-03-31,16.28,$42
2017-06-30,16.39,$47
2017-09-30,18.6,$46
2017-12-31,21.1,$49
2018-03-31,21.75,$51
2018-06-30,25.71,$54
2018-09-30,24.61,$63
2018-12-31,17.88,$63
2019-03-31,16.27,$61
2019-06-30,15.31,$63
2019-09-30,13.51,$63
2019-12-31,14.17,$63
2020-03-31,10.79,$63
2020-06-30,16.83,$62
2020-09-30,15.93,$61
2020-12-31,17.41,$66
2021-03-31,16.44,$62
2021-06-30,8.9,$64
2021-09-30,8.76,$61
2021-12-31,8.81,$59
2022-03-31,9.59,$57
2022-07-08,9.97,$57
