Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.53,$28
2010-03-31,12.0,$26
2010-06-30,9.2,$26
2010-09-30,4.21,$26
2010-12-31,4.86,$30
2011-03-31,6.88,$26
2011-06-30,6.56,$27
2011-09-30,17.21,$26
2011-12-31,23.07,$29
2012-03-31,33.76,$28
2012-06-30,41.74,$28
2012-09-30,46.83,$26
2012-12-31,37.72,$28
2013-03-31,62.55,$26
2013-06-30,121.42,$26
2013-09-30,0.0,$25
2013-12-31,0.0,$28
2014-03-31,0.0,$26
2014-06-30,0.0,$27
2014-09-30,81.8,$25
2014-12-31,81.0,$30
2015-03-31,582.0,$26
2015-06-30,0.0,$29
2015-09-30,0.0,$26
2015-12-31,0.0,$28
2016-03-31,0.0,$27
2016-06-30,0.0,$26
2016-09-30,0.0,$25
2016-12-31,0.0,$26
2017-03-31,0.0,$18
2017-06-30,0.0,$19
2017-09-30,0.0,$19
2017-12-31,0.0,$22
2018-03-31,0.0,$27
2018-06-30,0.0,$32
2018-09-30,0.0,$29
2018-12-31,0.0,$34
2019-03-31,0.0,$28
2019-06-30,0.0,$30
2019-09-30,0.0,$27
2019-12-31,0.0,$31
2020-03-31,0.0,$24
2020-06-30,0.0,$23
2020-09-30,0.0,$24
2020-12-31,0.0,$31
2021-03-31,0.0,$27
2021-06-30,0.0,$29
2021-09-30,0.0,$30
2021-12-31,0.0,$33
2022-03-31,0.0,$29
2022-07-08,0.0,$29
