Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$596
2010-03-31,0.0,$544
2010-06-30,0.0,$566
2010-09-30,0.0,$576
2010-12-31,0.0,$595
2011-03-31,0.0,$587
2011-06-30,0.0,$583
2011-09-30,0.0,$616
2011-12-31,0.0,$671
2012-03-31,0.0,$683
2012-06-30,0.0,$690
2012-09-30,0.0,$696
2012-12-31,0.0,$699
2013-03-31,0.0,$712
2013-06-30,0.0,$716
2013-09-30,0.0,$729
2013-12-31,0.0,$734
2014-03-31,0.0,$747
2014-06-30,0.0,$748
2014-09-30,0.0,"$1,084"
2014-12-31,0.0,"$1,252"
2015-03-31,0.0,"$1,248"
2015-06-30,0.0,"$1,238"
2015-09-30,0.0,"$1,239"
2015-12-31,0.0,"$1,236"
2016-03-31,0.0,"$1,263"
2016-06-30,0.0,"$1,259"
2016-09-30,0.0,"$1,246"
2016-12-31,0.0,"$1,209"
2017-03-31,0.0,"$1,217"
2017-06-30,0.0,"$1,186"
2017-09-30,0.0,"$1,178"
2017-12-31,0.0,"$1,166"
2018-03-31,0.0,"$1,187"
2018-06-30,0.0,"$1,155"
2018-09-30,0.0,"$1,120"
2018-12-31,0.0,"$1,069"
2019-03-31,0.0,"$1,042"
2019-06-30,0.0,"$1,019"
2019-09-30,0.0,"$1,009"
2019-12-31,0.0,$987
2020-03-31,3.95,"$1,014"
2020-06-30,6.7,$866
2020-09-30,14.11,$808
2020-12-31,10.3,$852
2021-03-31,0.0,$749
2021-06-30,0.0,$723
2021-09-30,0.0,$642
2021-12-31,0.0,$644
2022-03-31,0.0,$678
2022-07-08,0.0,$678
