Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,19.38,$853
2010-03-31,29.45,$890
2010-06-30,23.13,$742
2010-09-30,9.16,$952
2010-12-31,9.59,$679
2011-03-31,9.3,$877
2011-06-30,9.72,$713
2011-09-30,10.23,$871
2011-12-31,11.44,$761
2012-03-31,12.97,$766
2012-06-30,13.02,$690
2012-09-30,11.35,$888
2012-12-31,11.16,$751
2013-03-31,11.64,$860
2013-06-30,11.84,$718
2013-09-30,11.52,$867
2013-12-31,12.22,$833
2014-03-31,12.29,$953
2014-06-30,13.4,$750
2014-09-30,12.44,$843
2014-12-31,15.26,$804
2015-03-31,15.03,$897
2015-06-30,13.72,$717
2015-09-30,13.21,$899
2015-12-31,15.26,$740
2016-03-31,18.43,$844
2016-06-30,19.07,$755
2016-09-30,21.29,$925
2016-12-31,19.55,$797
2017-03-31,20.42,$854
2017-06-30,20.38,$765
2017-09-30,19.43,$907
2017-12-31,18.75,$856
2018-03-31,17.43,$916
2018-06-30,18.02,$816
2018-09-30,17.12,$929
2018-12-31,17.52,$873
2019-03-31,19.61,$987
2019-06-30,20.87,$790
2019-09-30,22.37,$990
2019-12-31,21.87,$881
2020-03-31,18.1,$916
2020-06-30,17.11,$763
2020-09-30,18.33,$920
2020-12-31,19.89,$817
2021-03-31,21.25,$901
2021-06-30,21.77,$817
2021-09-30,21.66,"$1,024"
2021-12-31,23.13,$927
2022-03-31,22.9,"$1,068"
2022-07-08,21.16,"$1,068"
