Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,"$1,323"
2010-03-31,0.0,"$1,384"
2010-06-30,0.0,"$1,504"
2010-09-30,0.0,"$1,513"
2010-12-31,0.0,"$1,561"
2011-03-31,0.0,"$1,782"
2011-06-30,0.0,"$2,095"
2011-09-30,0.0,"$2,087"
2011-12-31,1.2,"$1,925"
2012-03-31,1.1,"$1,995"
2012-06-30,0.85,"$2,042"
2012-09-30,0.96,"$2,034"
2012-12-31,0.83,"$1,925"
2013-03-31,1.59,"$1,957"
2013-06-30,3.08,"$2,019"
2013-09-30,2.71,"$2,062"
2013-12-31,1.86,"$1,907"
2014-03-31,1.11,"$1,967"
2014-06-30,1.38,"$2,076"
2014-09-30,1.8,"$2,009"
2014-12-31,1.56,"$1,726"
2015-03-31,1.73,"$1,408"
2015-06-30,1.69,"$1,583"
2015-09-30,1.23,"$1,509"
2015-12-31,2.58,"$1,309"
2016-03-31,22.57,"$1,150"
2016-06-30,32.64,"$1,430"
2016-09-30,20.46,"$1,463"
2016-12-31,0.0,"$1,409"
2017-03-31,0.0,"$1,392"
2017-06-30,0.0,"$1,500"
2017-09-30,1.44,"$1,378"
2017-12-31,3.42,"$1,047"
2018-03-31,0.99,"$1,414"
2018-06-30,0.0,"$1,625"
2018-09-30,0.0,"$1,659"
2018-12-31,0.0,"$1,534"
2019-03-31,0.0,"$1,427"
2019-06-30,0.0,"$1,597"
2019-09-30,0.0,"$1,570"
2019-12-31,4.21,"$1,522"
2020-03-31,2.84,"$1,303"
2020-06-30,4.34,$986
2020-09-30,4.97,"$1,270"
2020-12-31,0.0,"$1,287"
2021-03-31,542.6,"$1,529"
2021-06-30,16.15,"$1,834"
2021-09-30,18.31,"$1,940"
2021-12-31,12.87,"$2,034"
2022-03-31,7.8,"$2,297"
2022-07-08,6.47,"$2,297"
