Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.1,$821
2010-03-31,5.85,$842
2010-06-30,5.49,"$1,666"
2010-09-30,5.74,"$1,485"
2010-12-31,5.91,"$1,117"
2011-03-31,5.59,"$1,127"
2011-06-30,5.84,"$1,150"
2011-09-30,3.83,"$1,243"
2011-12-31,4.61,"$1,157"
2012-03-31,5.77,"$1,018"
2012-06-30,5.98,"$1,041"
2012-09-30,5.02,$993
2012-12-31,6.96,"$1,201"
2013-03-31,6.48,"$1,175"
2013-06-30,5.07,$907
2013-09-30,6.28,$973
2013-12-31,4.51,"$1,044"
2014-03-31,3.97,"$1,376"
2014-06-30,4.77,"$1,352"
2014-09-30,4.9,"$1,275"
2014-12-31,5.35,"$1,371"
2015-03-31,5.56,"$1,398"
2015-06-30,6.18,"$1,273"
2015-09-30,4.89,$924
2015-12-31,2.9,$868
2016-03-31,5.7,$790
2016-06-30,3.95,"$1,055"
2016-09-30,5.16,$897
2016-12-31,6.24,"$1,014"
2017-03-31,5.59,"$1,049"
2017-06-30,12.56,$989
2017-09-30,6.89,"$1,152"
2017-12-31,4.94,"$1,201"
2018-03-31,5.8,"$1,032"
2018-06-30,3.52,"$1,004"
2018-09-30,3.64,"$1,095"
2018-12-31,4.6,$956
2019-03-31,5.06,"$1,034"
2019-06-30,7.08,$935
2019-09-30,5.91,"$1,074"
2019-12-31,7.77,"$1,073"
2020-03-31,4.93,$938
2020-06-30,3.78,$870
2020-09-30,3.77,$806
2020-12-31,1.32,"$1,000"
2021-03-31,1.1,$912
2021-06-30,1.13,"$1,025"
2021-09-30,1.29,"$1,336"
2021-12-31,6.75,"$1,172"
2022-03-31,22.56,"$1,069"
2022-07-08,19.81,"$1,069"
