Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$47
2010-03-31,0.0,$47
2010-06-30,0.0,$52
2010-09-30,0.0,$68
2010-12-31,20.05,$60
2011-03-31,16.04,$66
2011-06-30,18.24,$80
2011-09-30,15.09,$74
2011-12-31,15.98,$81
2012-03-31,22.37,$87
2012-06-30,25.23,$85
2012-09-30,29.54,$90
2012-12-31,23.15,$104
2013-03-31,18.67,$122
2013-06-30,14.45,$87
2013-09-30,16.32,$97
2013-12-31,19.47,$76
2014-03-31,30.63,$81
2014-06-30,31.87,$68
2014-09-30,90.32,$72
2014-12-31,66.58,$78
2015-03-31,103.64,$67
2015-06-30,112.23,$67
2015-09-30,62.67,$72
2015-12-31,62.15,$84
2016-03-31,48.12,$69
2016-06-30,36.89,$73
2016-09-30,38.25,$82
2016-12-31,42.55,$87
2017-03-31,35.32,$71
2017-06-30,33.79,$78
2017-09-30,41.54,$90
2017-12-31,27.93,$116
2018-03-31,27.17,$104
2018-06-30,29.29,$107
2018-09-30,20.81,$112
2018-12-31,18.25,$131
2019-03-31,21.5,$100
2019-06-30,21.43,$113
2019-09-30,25.84,$125
2019-12-31,41.01,$131
2020-03-31,39.82,$96
2020-06-30,35.9,$105
2020-09-30,35.21,$117
2020-12-31,30.21,$141
2021-03-31,34.38,$116
2021-06-30,27.65,$135
2021-09-30,21.12,$147
2021-12-31,26.8,$159
2022-03-31,24.16,$149
2022-07-08,26.1,$149
