Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,29.08,$62
2010-03-31,24.66,$56
2010-06-30,8.0,$55
2010-09-30,7.86,$75
2010-12-31,7.88,$67
2011-03-31,10.29,$52
2011-06-30,7.01,$52
2011-09-30,5.37,$71
2011-12-31,6.51,$64
2012-03-31,9.58,$53
2012-06-30,12.15,$44
2012-09-30,10.4,$73
2012-12-31,8.78,$58
2013-03-31,9.01,$54
2013-06-30,8.59,$59
2013-09-30,12.95,$70
2013-12-31,12.01,$62
2014-03-31,12.2,$66
2014-06-30,12.67,$69
2014-09-30,12.23,$73
2014-12-31,8.6,$79
2015-03-31,13.01,$65
2015-06-30,10.86,$69
2015-09-30,9.46,$70
2015-12-31,11.45,$65
2016-03-31,17.05,$58
2016-06-30,62.7,$63
2016-09-30,0.0,$73
2016-12-31,0.0,$67
2017-03-31,0.0,$63
2017-06-30,33.17,$58
2017-09-30,20.2,$65
2017-12-31,13.55,$67
2018-03-31,13.04,$61
2018-06-30,16.69,$58
2018-09-30,12.95,$66
2018-12-31,12.58,$67
2019-03-31,11.4,$66
2019-06-30,12.61,$62
2019-09-30,14.85,$67
2019-12-31,12.09,$75
2020-03-31,9.26,$56
2020-06-30,10.38,$56
2020-09-30,10.95,$78
2020-12-31,9.61,$88
2021-03-31,16.04,$88
2021-06-30,15.64,$132
2021-09-30,19.51,$126
2021-12-31,14.25,$169
2022-03-31,13.15,$167
2022-07-08,10.5,$167
