Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,4.68,"$1,324"
2010-03-31,6.98,"$1,423"
2010-06-30,4.52,"$1,478"
2010-09-30,5.06,"$2,382"
2010-12-31,5.3,"$1,433"
2011-03-31,3.04,"$1,557"
2011-06-30,3.75,"$1,667"
2011-09-30,6.07,"$1,845"
2011-12-31,8.76,"$1,930"
2012-03-31,0.0,"$2,079"
2012-06-30,78.7,"$2,141"
2012-09-30,113.58,$322
2012-12-31,46.53,"$1,869"
2013-03-31,100.61,"$1,550"
2013-06-30,0.0,"$1,624"
2013-09-30,4.83,"$1,048"
2013-12-31,5.01,"$1,432"
2014-03-31,5.97,"$1,545"
2014-06-30,6.8,"$1,605"
2014-09-30,15.63,"$1,539"
2014-12-31,26.15,"$1,391"
2015-03-31,9.75,"$1,350"
2015-06-30,8.87,"$1,367"
2015-09-30,10.2,"$1,280"
2015-12-31,8.68,"$1,163"
2016-03-31,14.32,"$1,247"
2016-06-30,17.06,$790
2016-09-30,0.0,$754
2016-12-31,0.0,$704
2017-03-31,0.0,$806
2017-06-30,0.0,$870
2017-09-30,0.0,$880
2017-12-31,0.0,$581
2018-03-31,0.0,$672
2018-06-30,102.79,$668
2018-09-30,44.48,$668
2018-12-31,61.44,$576
2019-03-31,65.48,$667
2019-06-30,47.05,$641
2019-09-30,9.06,$264
2019-12-31,7.8,$533
2020-03-31,0.0,$610
2020-06-30,0.0,$574
2020-09-30,0.0,$299
2020-12-31,0.0,$468
2021-03-31,38.84,$509
2021-06-30,29.49,$637
2021-09-30,24.66,$497
2021-12-31,30.56,$512
2022-03-31,5.93,$604
2022-07-08,6.14,$604
