Date,PE Ratio,Revenue_Amount(Millions)
2016-09-30,0.0,$111
2016-12-31,0.0,$187
2017-03-31,0.0,$116
2017-06-30,242.24,$112
2017-09-30,338.0,$118
2017-12-31,0.0,$168
2018-03-31,0.0,$144
2018-06-30,0.0,$118
2018-09-30,0.0,$145
2018-12-31,28.76,$192
2019-03-31,32.34,$297
2019-06-30,23.04,$164
2019-09-30,19.97,$168
2019-12-31,29.18,$494
2020-03-31,42.98,$133
2020-06-30,67.0,$146
2020-09-30,98.85,$160
2020-12-31,0.0,$290
2021-03-31,0.0,$112
2021-06-30,0.0,$126
2021-09-30,0.0,$133
2021-12-31,0.0,$440
2022-03-31,0.0,$142
2022-07-08,0.0,$142
