Date,PE Ratio,Revenue_Amount(Millions)
2015-06-30,10.88,$252
2015-09-30,7.73,$249
2015-12-31,9.42,$249
2016-03-31,7.77,$253
2016-06-30,8.26,$211
2016-09-30,9.89,$229
2016-12-31,9.59,$294
2017-03-31,12.1,$277
2017-06-30,11.9,$290
2017-09-30,10.02,$297
2017-12-31,10.73,$309
2018-03-31,9.71,$284
2018-06-30,10.58,$302
2018-09-30,11.53,$364
2018-12-31,12.06,$336
2019-03-31,10.85,$299
2019-06-30,12.05,$270
2019-09-30,11.34,$250
2019-12-31,12.26,$273
2020-03-31,6.85,$251
2020-06-30,8.79,$239
2020-09-30,8.41,$232
2020-12-31,11.32,$246
2021-03-31,12.08,$268
2021-06-30,11.94,$322
2021-09-30,11.95,$294
2021-12-31,11.08,$330
2022-03-31,11.23,$362
2022-07-08,10.31,$362
