Date,PE Ratio,Revenue_Amount(Millions)
2010-12-31,0.0,$92
2011-03-31,0.0,$71
2011-06-30,0.0,$98
2011-09-30,0.0,$84
2011-12-31,0.0,$92
2012-03-31,0.0,$79
2012-06-30,0.0,$79
2012-09-30,0.0,$81
2012-12-31,0.0,$91
2013-03-31,0.0,$91
2013-06-30,0.0,$94
2013-09-30,0.0,$104
2013-12-31,0.0,$94
2014-03-31,0.0,$86
2014-06-30,0.0,$98
2014-09-30,0.0,$106
2014-12-31,0.0,$112
2015-03-31,0.0,$91
2015-06-30,0.0,$99
2015-09-30,0.0,$112
2015-12-31,0.0,$105
2016-03-31,0.0,$98
2016-06-30,0.0,$107
2016-09-30,0.0,$121
2016-12-31,0.0,$132
2017-03-31,0.0,$118
2017-06-30,0.0,$126
2017-09-30,0.0,$129
2017-12-31,0.0,$138
2018-03-31,0.0,$99
2018-06-30,0.0,$112
2018-09-30,0.0,$115
2018-12-31,0.0,$116
2019-03-31,0.0,$89
2019-06-30,0.0,$100
2019-09-30,0.0,$114
2019-12-31,0.0,$120
2020-03-31,0.0,$102
2020-06-30,0.0,$119
2020-09-30,127.0,$151
2020-12-31,59.52,$170
2021-03-31,37.27,$162
2021-06-30,36.54,$169
2021-09-30,13.77,$172
2021-12-31,22.78,$176
2022-03-31,12.92,$185
2022-07-08,12.22,$185
