Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.21,$383
2010-03-31,30.76,$383
2010-06-30,14.21,$406
2010-09-30,16.39,$504
2010-12-31,0.0,$381
2011-03-31,0.0,$388
2011-06-30,0.0,$416
2011-09-30,0.0,$549
2011-12-31,6.68,$348
2012-03-31,6.71,$305
2012-06-30,6.45,$324
2012-09-30,6.33,$390
2012-12-31,12.1,$323
2013-03-31,14.74,$318
2013-06-30,13.38,$348
2013-09-30,14.18,$400
2013-12-31,15.34,$323
2014-03-31,16.92,$329
2014-06-30,18.19,$346
2014-09-30,15.44,$414
2014-12-31,16.7,$347
2015-03-31,16.34,$333
2015-06-30,13.5,$353
2015-09-30,14.82,$417
2015-12-31,135.31,$336
2016-03-31,204.08,$311
2016-06-30,377.9,$315
2016-09-30,0.0,$400
2016-12-31,20.31,$336
2017-03-31,19.89,$330
2017-06-30,19.16,$362
2017-09-30,17.85,$420
2017-12-31,35.86,$333
2018-03-31,37.96,$318
2018-06-30,38.44,$352
2018-09-30,33.06,$423
2018-12-31,35.0,$344
2019-03-31,39.14,$350
2019-06-30,0.0,$330
2019-09-30,0.0,$434
2019-12-31,49.34,$344
2020-03-31,66.11,$334
2020-06-30,16.46,$358
2020-09-30,16.08,$472
2020-12-31,21.55,$359
2021-03-31,18.57,$365
2021-06-30,19.35,$427
2021-09-30,21.52,$555
2021-12-31,19.79,$434
2022-03-31,20.94,$444
2022-07-08,20.89,$444
