Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.16,$502
2010-03-31,10.86,$691
2010-06-30,15.98,$292
2010-09-30,16.14,$292
2010-12-31,12.48,$596
2011-03-31,57.0,$721
2011-06-30,16.66,$389
2011-09-30,11.92,$389
2011-12-31,0.0,$669
2012-03-31,0.0,$662
2012-06-30,58.76,$55
2012-09-30,1.62,$63
2012-12-31,1.55,$439
2013-03-31,1.91,$72
2013-06-30,1.53,$119
2013-09-30,0.0,$427
2013-12-31,0.0,$808
2014-03-31,42.86,$972
2014-06-30,75.58,$926
2014-09-30,28.93,"$1,036"
2014-12-31,10.56,$997
2015-03-31,10.2,$732
2015-06-30,29.98,$642
2015-09-30,0.0,$631
2015-12-31,0.0,$629
2016-03-31,0.0,$536
2016-06-30,0.0,$602
2016-09-30,0.0,$588
2016-12-31,0.0,$795
2017-03-31,0.0,$828
2017-06-30,0.0,$850
2017-09-30,0.0,$956
2017-12-31,0.0,"$1,247"
2018-03-31,0.0,"$1,115"
2018-06-30,0.0,$841
2018-09-30,0.0,$930
2018-12-31,0.0,$768
2019-03-31,0.0,$835
2019-06-30,9.32,$683
2019-09-30,8.29,$824
2019-12-31,7.83,$840
2020-03-31,1.38,$728
2020-06-30,0.0,$353
2020-09-30,0.0,$519
2020-12-31,0.0,$655
2021-03-31,0.0,"$1,033"
2021-06-30,0.0,$930
2021-09-30,0.0,"$1,226"
2021-12-31,0.0,"$1,380"
2022-03-31,0.0,"$1,584"
2022-07-08,0.0,"$1,584"
