Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,13.17,$246
2010-03-31,13.76,$169
2010-06-30,12.68,$208
2010-09-30,13.09,$217
2010-12-31,14.24,$287
2011-03-31,13.34,$202
2011-06-30,12.77,$253
2011-09-30,9.83,$230
2011-12-31,13.61,$272
2012-03-31,14.99,$205
2012-06-30,13.87,$214
2012-09-30,18.16,$205
2012-12-31,13.66,$293
2013-03-31,15.88,$186
2013-06-30,15.76,$227
2013-09-30,18.3,$234
2013-12-31,24.93,$288
2014-03-31,35.98,$198
2014-06-30,32.62,$248
2014-09-30,27.58,$243
2014-12-31,30.74,$295
2015-03-31,23.63,$225
2015-06-30,23.33,$255
2015-09-30,22.1,$273
2015-12-31,25.92,$354
2016-03-31,31.06,$267
2016-06-30,31.13,$329
2016-09-30,31.5,$350
2016-12-31,37.22,$405
2017-03-31,32.4,$345
2017-06-30,37.12,$386
2017-09-30,36.78,$421
2017-12-31,43.06,$484
2018-03-31,55.79,$409
2018-06-30,35.31,$491
2018-09-30,47.05,$482
2018-12-31,21.89,$537
2019-03-31,23.84,$418
2019-06-30,31.37,$493
2019-09-30,24.37,$489
2019-12-31,27.85,$546
2020-03-31,17.14,$458
2020-06-30,20.06,$412
2020-09-30,24.31,$419
2020-12-31,33.44,$439
2021-03-31,39.89,$418
2021-06-30,43.48,$476
2021-09-30,38.52,$477
2021-12-31,41.54,$498
2022-03-31,32.43,$469
2022-07-08,30.37,$469
