Date,PE Ratio,Revenue_Amount(Millions)
2014-09-30,0.0,$361
2014-12-31,0.0,$479
2015-03-31,0.0,$436
2015-06-30,0.0,$502
2015-09-30,0.0,$569
2015-12-31,0.0,$710
2016-03-31,0.0,$595
2016-06-30,0.0,$602
2016-09-30,0.0,$616
2016-12-31,0.0,$717
2017-03-31,0.0,$548
2017-06-30,0.0,$574
2017-09-30,0.0,$590
2017-12-31,0.0,$732
2018-03-31,0.0,$665
2018-06-30,145.57,$711
2018-09-30,21.08,$758
2018-12-31,18.42,$909
2019-03-31,19.01,$787
2019-06-30,11.52,$841
2019-09-30,20.0,$824
2019-12-31,17.05,"$1,007"
2020-03-31,15.16,$808
2020-06-30,0.0,$683
2020-09-30,0.0,$936
2020-12-31,0.0,"$1,289"
2021-03-31,0.0,"$1,036"
2021-06-30,146.4,"$1,190"
2021-09-30,0.0,"$1,284"
2021-12-31,0.0,"$1,567"
2022-03-31,168.22,"$1,201"
2022-07-08,160.04,"$1,201"
