Date,PE Ratio,Revenue_Amount(Millions)
2012-12-31,19.06,$122
2013-03-31,21.19,$109
2013-06-30,19.25,$111
2013-09-30,17.7,$119
2013-12-31,18.95,$119
2014-03-31,14.95,$105
2014-06-30,12.95,$107
2014-09-30,14.64,$107
2014-12-31,12.66,$102
2015-03-31,10.49,$96
2015-06-30,10.86,$89
2015-09-30,7.68,$99
2015-12-31,10.95,$108
2016-03-31,12.45,$91
2016-06-30,15.34,$91
2016-09-30,18.34,$94
2016-12-31,25.78,$91
2017-03-31,26.72,$86
2017-06-30,28.16,$87
2017-09-30,29.34,$105
2017-12-31,32.95,$98
2018-03-31,27.06,$98
2018-06-30,25.35,$89
2018-09-30,24.3,$97
2018-12-31,26.65,$101
2019-03-31,28.05,$94
2019-06-30,22.3,$97
2019-09-30,21.72,$115
2019-12-31,16.7,$111
2020-03-31,15.14,$89
2020-06-30,63.92,$34
2020-09-30,46.36,$116
2020-12-31,33.94,$132
2021-03-31,26.98,$128
2021-06-30,13.37,$117
2021-09-30,11.93,$127
2021-12-31,13.82,$127
2022-03-31,13.88,$139
2022-07-08,9.39,$139
