Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,"$2,582"
2010-03-31,0.0,"$2,325"
2010-06-30,38.39,"$2,531"
2010-09-30,8.86,"$2,657"
2010-12-31,7.91,"$2,833"
2011-03-31,8.27,"$2,535"
2011-06-30,6.27,"$2,567"
2011-09-30,4.75,"$2,442"
2011-12-31,5.93,"$2,191"
2012-03-31,18.3,"$2,017"
2012-06-30,0.0,"$2,148"
2012-09-30,0.0,"$2,166"
2012-12-31,0.0,"$2,162"
2013-03-31,0.0,"$2,009"
2013-06-30,0.0,"$2,045"
2013-09-30,0.0,"$2,013"
2013-12-31,0.0,"$2,015"
2014-03-31,0.0,"$1,825"
2014-06-30,0.0,"$1,864"
2014-09-30,130.77,"$1,886"
2014-12-31,46.01,"$1,829"
2015-03-31,57.68,"$1,705"
2015-06-30,51.14,"$1,760"
2015-09-30,38.13,"$1,764"
2015-12-31,54.98,"$1,668"
2016-03-31,57.29,"$1,613"
2016-06-30,68.75,"$1,703"
2016-09-30,127.84,"$1,797"
2016-12-31,56.53,"$1,860"
2017-03-31,40.8,"$1,821"
2017-06-30,27.43,"$1,923"
2017-09-30,27.32,"$2,136"
2017-12-31,23.54,"$2,467"
2018-03-31,20.81,"$2,226"
2018-06-30,18.54,"$2,269"
2018-09-30,13.64,"$2,522"
2018-12-31,9.5,"$2,647"
2019-03-31,10.65,"$2,076"
2019-06-30,13.8,"$2,173"
2019-09-30,16.09,"$2,553"
2019-12-31,23.03,"$2,754"
2020-03-31,18.19,"$2,231"
2020-06-30,25.1,"$2,087"
2020-09-30,30.39,"$2,666"
2020-12-31,30.67,"$3,235"
2021-03-31,27.57,"$3,016"
2021-06-30,21.03,"$2,992"
2021-09-30,22.05,"$3,197"
2021-12-31,22.56,"$3,556"
2022-03-31,16.85,"$3,546"
2022-07-08,12.2,"$3,546"
