Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.03,$184
2010-03-31,11.58,$206
2010-06-30,11.1,$214
2010-09-30,12.75,$223
2010-12-31,16.07,$234
2011-03-31,16.37,$304
2011-06-30,16.39,$325
2011-09-30,13.29,$343
2011-12-31,10.96,$352
2012-03-31,12.03,$423
2012-06-30,12.41,$462
2012-09-30,12.3,$463
2012-12-31,14.14,$430
2013-03-31,16.65,$466
2013-06-30,20.96,$489
2013-09-30,37.63,$540
2013-12-31,33.04,$529
2014-03-31,35.35,$591
2014-06-30,117.93,$611
2014-09-30,43.73,$642
2014-12-31,43.96,$587
2015-03-31,42.97,$619
2015-06-30,23.38,$691
2015-09-30,20.44,$810
2015-12-31,21.07,$702
2016-03-31,19.13,$797
2016-06-30,21.03,$798
2016-09-30,22.42,$875
2016-12-31,25.11,$814
2017-03-31,21.39,$869
2017-06-30,24.51,$898
2017-09-30,28.84,$924
2017-12-31,20.18,$848
2018-03-31,21.25,$933
2018-06-30,22.45,$981
2018-09-30,20.54,"$1,049"
2018-12-31,20.81,$993
2019-03-31,27.65,"$1,168"
2019-06-30,32.43,"$1,521"
2019-09-30,35.55,"$1,541"
2019-12-31,43.51,"$1,465"
2020-03-31,21.59,"$1,443"
2020-06-30,36.35,"$1,022"
2020-09-30,53.03,"$1,173"
2020-12-31,95.65,"$1,108"
2021-03-31,217.75,"$1,194"
2021-06-30,78.65,"$1,218"
2021-09-30,60.17,"$1,278"
2021-12-31,49.79,"$1,194"
2022-03-31,45.34,"$1,327"
2022-07-08,37.35,"$1,327"
