Date,PE Ratio,Revenue_Amount(Millions)
2014-03-31,18.53,$91
2014-06-30,19.66,$104
2014-09-30,12.11,$97
2014-12-31,6.53,$74
2015-03-31,7.63,$68
2015-06-30,9.93,$76
2015-09-30,6.45,$71
2015-12-31,9.05,$67
2016-03-31,9.14,$62
2016-06-30,8.13,$69
2016-09-30,11.56,$70
2016-12-31,15.73,$67
2017-03-31,19.19,$82
2017-06-30,25.65,$81
2017-09-30,18.58,$88
2017-12-31,15.37,$106
2018-03-31,16.58,$112
2018-06-30,14.63,$111
2018-09-30,12.38,$121
2018-12-31,12.13,$143
2019-03-31,11.48,$138
2019-06-30,13.32,$152
2019-09-30,14.15,$157
2019-12-31,13.07,$163
2020-03-31,7.23,$137
2020-06-30,12.16,$145
2020-09-30,9.83,$136
2020-12-31,4.83,$144
2021-03-31,4.8,$122
2021-06-30,4.66,$149
2021-09-30,2.34,$161
2021-12-31,2.11,$127
2022-03-31,1.5,$116
2022-06-29,1.5,$116
