Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,13.97,$273
2010-03-31,9.13,$413
2010-06-30,8.01,$310
2010-09-30,10.05,$329
2010-12-31,9.65,$324
2011-03-31,13.34,$375
2011-06-30,13.11,$312
2011-09-30,7.27,$415
2011-12-31,8.83,$377
2012-03-31,10.68,$294
2012-06-30,8.88,$298
2012-09-30,11.23,$289
2012-12-31,12.01,$317
2013-03-31,11.41,$278
2013-06-30,11.35,$259
2013-09-30,11.87,$265
2013-12-31,12.37,$263
2014-03-31,16.7,$236
2014-06-30,19.53,$244
2014-09-30,19.76,$256
2014-12-31,18.83,$368
2015-03-31,15.77,$382
2015-06-30,15.1,$353
2015-09-30,11.67,$360
2015-12-31,14.65,$341
2016-03-31,15.11,$348
2016-06-30,13.85,$384
2016-09-30,16.07,$364
2016-12-31,18.57,$269
2017-03-31,16.43,$361
2017-06-30,14.38,$490
2017-09-30,13.73,$380
2017-12-31,14.74,$395
2018-03-31,13.74,$415
2018-06-30,15.18,$405
2018-09-30,14.68,$410
2018-12-31,11.12,$416
2019-03-31,11.56,$441
2019-06-30,11.85,$458
2019-09-30,11.95,$463
2019-12-31,12.87,$458
2020-03-31,8.98,$434
2020-06-30,9.82,$529
2020-09-30,7.25,$495
2020-12-31,11.97,$504
2021-03-31,14.65,$492
2021-06-30,14.51,$496
2021-09-30,15.2,$485
2021-12-31,15.38,$486
2022-03-31,11.87,"$1,560"
2022-07-08,12.17,"$1,560"
