Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.7,$297
2010-03-31,17.92,$347
2010-06-30,16.4,$336
2010-09-30,15.3,$327
2010-12-31,16.97,$322
2011-03-31,11.96,$365
2011-06-30,10.16,$365
2011-09-30,10.73,$380
2011-12-31,15.99,$355
2012-03-31,24.18,$395
2012-06-30,39.39,$450
2012-09-30,27.22,$440
2012-12-31,12.45,$441
2013-03-31,17.59,$445
2013-06-30,11.49,"$1,193"
2013-09-30,8.29,$404
2013-12-31,10.9,$421
2014-03-31,11.99,$445
2014-06-30,24.26,$417
2014-09-30,41.02,$436
2014-12-31,307.23,$489
2015-03-31,160.78,$548
2015-06-30,120.87,$669
2015-09-30,33.89,$685
2015-12-31,14.25,$882
2016-03-31,13.64,$641
2016-06-30,12.83,$654
2016-09-30,11.72,$735
2016-12-31,20.52,$-475
2017-03-31,22.51,$783
2017-06-30,24.81,$849
2017-09-30,24.52,$827
2017-12-31,0.0,$432
2018-03-31,84.53,$525
2018-06-30,58.65,$491
2018-09-30,43.27,$456
2018-12-31,7.63,$466
2019-03-31,8.16,$545
2019-06-30,9.44,$551
2019-09-30,36.43,$521
2019-12-31,37.64,$488
2020-03-31,0.0,$603
2020-06-30,53.7,$519
2020-09-30,21.46,$455
2020-12-31,26.3,$479
2021-03-31,21.7,$568
2021-06-30,28.08,$512
2021-09-30,43.08,$474
2021-12-31,14.01,$462
2022-03-31,15.12,$506
2022-07-08,12.97,$506
