Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$6
2010-03-31,72.04,$10
2010-06-30,89.95,$5
2010-09-30,250.1,$5
2010-12-31,55.37,$10
2011-03-31,213.3,$9
2011-06-30,44.22,$9
2011-09-30,22.97,$9
2011-12-31,29.77,$9
2012-03-31,19.86,$17
2012-06-30,24.24,$9
2012-09-30,20.14,$9
2012-12-31,17.52,$9
2013-03-31,37.06,$10
2013-06-30,41.65,$10
2013-09-30,86.75,$7
2013-12-31,0.0,$7
2014-03-31,0.0,$7
2014-06-30,0.0,$6
2014-09-30,0.0,$7
2014-12-31,0.0,$6
2015-03-31,0.0,$6
2015-06-30,0.0,$6
2015-09-30,0.0,$5
2015-12-31,0.0,$5
2016-03-31,0.0,$6
2016-06-30,0.0,$5
2016-09-30,0.0,$6
2016-12-31,0.0,$5
2017-03-31,0.0,$6
2017-06-30,0.0,$6
2017-09-30,0.0,$9
2017-12-31,0.0,$5
2018-03-31,0.0,$6
2018-06-30,0.0,$5
2018-09-30,0.0,$5
2018-12-31,0.0,$5
2019-03-31,0.0,$6
2019-06-30,0.0,$6
2019-09-30,0.0,$6
2019-12-31,0.0,$5
2020-03-31,0.0,$6
2020-06-30,0.0,$6
2020-09-30,0.0,$6
2020-12-31,0.0,$6
2021-03-31,0.0,$7
2021-06-30,0.0,$6
2021-09-30,0.0,$6
2021-12-31,0.0,$7
2022-03-31,0.0,$7
2022-07-08,0.0,$7
