Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,9.29,$5
2010-03-31,10.65,$5
2010-06-30,9.88,$7
2010-09-30,29.3,$8
2010-12-31,27.0,$7
2011-03-31,25.45,$7
2011-06-30,28.68,$10
2011-09-30,12.29,$11
2011-12-31,14.63,$9
2012-03-31,11.08,$7
2012-06-30,9.08,$11
2012-09-30,8.52,$10
2012-12-31,8.02,$10
2013-03-31,10.17,$11
2013-06-30,17.44,$14
2013-09-30,37.31,$19
2013-12-31,43.06,$16
2014-03-31,44.4,$13
2014-06-30,32.92,$14
2014-09-30,31.83,$14
2014-12-31,37.3,$14
2015-03-31,57.0,$12
2015-06-30,49.72,$18
2015-09-30,39.5,$16
2015-12-31,37.25,$16
2016-03-31,35.71,$17
2016-06-30,38.06,$22
2016-09-30,32.98,$21
2016-12-31,39.06,$18
2017-03-31,33.57,$18
2017-06-30,33.85,$20
2017-09-30,48.57,$18
2017-12-31,42.24,$17
2018-03-31,64.5,$17
2018-06-30,40.93,$21
2018-09-30,42.03,$22
2018-12-31,30.06,$20
2019-03-31,39.73,$19
2019-06-30,38.97,$22
2019-09-30,34.85,$24
2019-12-31,46.47,$19
2020-03-31,35.91,$20
2020-06-30,31.02,$26
2020-09-30,38.06,$27
2020-12-31,34.33,$27
2021-03-31,32.05,$30
2021-06-30,32.28,$39
2021-09-30,30.03,$45
2021-12-31,42.42,$51
2022-03-31,27.4,$53
2022-07-08,30.4,$53
