Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,82.38,$221
2010-03-31,138.23,$238
2010-06-30,53.45,$347
2010-09-30,33.69,$398
2010-12-31,32.54,$439
2011-03-31,26.61,$418
2011-06-30,28.48,$434
2011-09-30,72.29,$515
2011-12-31,0.0,$455
2012-03-31,0.0,$474
2012-06-30,0.0,$460
2012-09-30,0.0,$536
2012-12-31,25.2,$448
2013-03-31,24.07,$420
2013-06-30,22.04,$336
2013-09-30,31.29,$444
2013-12-31,0.0,$437
2014-03-31,0.0,$492
2014-06-30,0.0,$439
2014-09-30,0.0,$463
2014-12-31,35.68,$503
2015-03-31,180.66,$484
2015-06-30,0.0,$510
2015-09-30,329.33,$509
2015-12-31,200.01,$483
2016-03-31,275.84,$491
2016-06-30,327.08,$538
2016-09-30,138.29,$611
2016-12-31,54.48,$499
2017-03-31,43.06,$547
2017-06-30,38.3,$550
2017-09-30,35.82,$580
2017-12-31,41.26,$565
2018-03-31,43.56,$578
2018-06-30,64.87,$556
2018-09-30,74.54,$519
2018-12-31,0.0,$538
2019-03-31,0.0,$532
2019-06-30,0.0,$527
2019-09-30,0.0,$683
2019-12-31,29.48,$753
2020-03-31,21.88,$672
2020-06-30,29.97,$557
2020-09-30,28.96,$981
2020-12-31,32.45,$928
2021-03-31,20.42,$950
2021-06-30,19.09,$966
2021-09-30,19.22,$974
2021-12-31,23.7,$934
2022-03-31,31.49,"$1,326"
2022-07-08,23.4,"$1,326"
