Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.72,$16
2010-03-31,8.52,$14
2010-06-30,7.53,$15
2010-09-30,5.36,$16
2010-12-31,4.07,$16
2011-03-31,4.84,$14
2011-06-30,5.8,$14
2011-09-30,6.03,$14
2011-12-31,7.78,$15
2012-03-31,9.72,$14
2012-06-30,9.2,$14
2012-09-30,9.59,$14
2012-12-31,9.64,$14
2013-03-31,10.25,$13
2013-06-30,10.68,$13
2013-09-30,11.77,$14
2013-12-31,12.86,$14
2014-03-31,14.79,$13
2014-06-30,14.07,$14
2014-09-30,13.6,$14
2014-12-31,14.27,$15
2015-03-31,14.05,$14
2015-06-30,17.4,$15
2015-09-30,19.88,$20
2015-12-31,20.88,$23
2016-03-31,18.55,$23
2016-06-30,13.47,$24
2016-09-30,13.44,$25
2016-12-31,15.91,$25
2017-03-31,15.53,$25
2017-06-30,15.37,$26
2017-09-30,15.64,$27
2017-12-31,15.58,$27
2018-03-31,13.56,$27
2018-06-30,14.4,$29
2018-09-30,12.96,$30
2018-12-31,9.75,$31
2019-03-31,10.44,$31
2019-06-30,11.11,$33
2019-09-30,10.57,$34
2019-12-31,11.62,$33
2020-03-31,8.36,$36
2020-06-30,8.1,$37
2020-09-30,7.27,$37
2020-12-31,8.6,$39
2021-03-31,9.54,$38
2021-06-30,8.14,$38
2021-09-30,7.57,$37
2021-12-31,10.1,$41
2022-03-31,9.59,$51
2022-07-08,8.44,$51
