Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$15
2010-03-31,0.0,$15
2010-06-30,0.0,$15
2010-09-30,0.0,$14
2010-12-31,72.56,$15
2011-03-31,32.5,$15
2011-06-30,89.75,$14
2011-09-30,0.0,$14
2011-12-31,0.0,$11
2012-03-31,0.0,$9
2012-06-30,0.0,$8
2012-09-30,0.0,$7
2012-12-31,0.0,$5
2013-03-31,0.0,$6
2013-06-30,0.0,$8
2013-09-30,0.0,$13
2013-12-31,0.0,$26
2014-03-31,0.0,$23
2014-06-30,0.0,$21
2014-09-30,0.0,$21
2014-12-31,0.0,$19
2015-03-31,0.0,$14
2015-06-30,43.15,$23
2015-09-30,5.51,$37
2015-12-31,6.98,$34
2016-03-31,4.92,$31
2016-06-30,3.42,$16
2016-09-30,5.26,$17
2016-12-31,0.0,$19
2017-03-31,0.0,$9
2017-06-30,0.0,$10
2017-09-30,0.0,$11
2017-12-31,0.0,$14
2018-03-31,0.0,$13
2018-06-30,0.0,$13
2018-09-30,0.0,$9
2018-12-31,0.0,$11
2019-03-31,0.0,$10
2019-06-30,0.0,$9
2019-09-30,0.0,$8
2019-12-31,0.0,$9
2020-03-31,0.0,$10
2020-06-30,0.0,$10
2020-09-30,0.0,$11
2020-12-31,0.0,$10
2021-06-30,0.0,$10
2022-01-20,0.0,$10
