Date,PE Ratio,Revenue_Amount(Millions)
2014-12-31,9.35,"$1,539"
2015-03-31,10.46,"$1,624"
2015-06-30,8.82,"$1,453"
2015-09-30,6.11,"$2,007"
2015-12-31,10.33,"$1,529"
2016-03-31,11.46,"$1,513"
2016-06-30,10.86,"$1,735"
2016-09-30,17.61,"$1,806"
2016-12-31,17.1,"$2,126"
2017-03-31,15.2,"$1,731"
2017-06-30,14.35,"$1,327"
2017-09-30,18.21,"$2,164"
2017-12-31,34.68,"$1,681"
2018-03-31,90.07,"$1,995"
2018-06-30,0.0,"$1,767"
2018-09-30,0.0,"$1,565"
2018-12-31,0.0,"$1,101"
2019-03-31,0.0,"$1,267"
2019-06-30,37.14,$850
2019-09-30,88.6,"$1,481"
2019-12-31,34.75,"$1,056"
2020-03-31,6.45,"$1,259"
2020-06-30,3.92,"$1,666"
2020-09-30,4.22,"$1,866"
2020-12-31,2.97,"$1,519"
2021-03-31,2.23,"$2,049"
2021-06-30,2.59,"$2,179"
2021-09-30,3.65,"$2,014"
2021-12-31,3.41,"$1,946"
2022-03-31,6.38,"$2,109"
2022-07-08,4.62,"$2,109"
