Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$4
2010-03-31,0.0,$3
2010-06-30,28.0,$4
2010-09-30,24.0,$5
2010-12-31,10.63,$6
2011-03-31,11.63,$4
2011-06-30,15.0,$4
2011-09-30,9.5,$6
2011-12-31,4.67,$6
2012-03-31,4.95,$7
2012-06-30,5.39,$6
2012-09-30,6.58,$5
2012-12-31,33.79,$8
2013-03-31,50.5,$7
2013-06-30,166.67,$5
2013-09-30,26.0,$10
2013-12-31,67.4,$8
2014-03-31,0.0,$6
2014-06-30,0.0,$7
2014-09-30,0.0,$7
2014-12-31,0.0,$7
2015-03-31,0.0,$6
2015-06-30,0.0,$7
2015-09-30,0.0,$7
2015-12-31,0.0,$4
2016-03-31,0.0,$7
2016-06-30,0.0,$3
2016-09-30,0.0,$4
2016-12-31,0.0,$4
2017-03-31,0.0,$6
2017-06-30,0.0,$4
2017-09-30,0.0,$8
2017-12-31,0.0,$6
2018-03-31,0.0,$8
2018-06-30,0.0,$9
2018-09-30,0.0,$10
2018-12-31,0.0,$8
2019-03-31,0.0,$9
2019-06-30,0.0,$10
2019-09-30,0.0,$10
2019-12-31,0.0,$6
2020-03-31,0.0,$7
2020-06-30,0.0,$5
2020-09-30,0.0,$10
2020-12-31,0.0,$10
2021-03-31,0.0,$9
2021-06-30,0.0,$6
2021-09-30,0.0,$12
2021-12-31,0.0,$21
2022-03-31,0.0,$19
2022-07-08,0.0,$19
