Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$256
2010-03-31,0.0,$253
2010-06-30,18.12,$256
2010-09-30,19.2,$250
2010-12-31,17.58,$243
2011-03-31,18.23,$263
2011-06-30,18.2,$268
2011-09-30,13.66,$262
2011-12-31,14.59,$240
2012-03-31,16.25,$257
2012-06-30,15.04,$251
2012-09-30,16.04,$248
2012-12-31,18.55,$241
2013-03-31,19.08,$251
2013-06-30,19.63,$257
2013-09-30,22.33,$254
2013-12-31,25.42,$257
2014-03-31,28.33,$244
2014-06-30,28.29,$421
2014-09-30,22.38,$544
2014-12-31,25.59,$516
2015-03-31,22.25,$453
2015-06-30,19.36,$463
2015-09-30,14.68,$451
2015-12-31,14.59,$430
2016-03-31,18.34,$410
2016-06-30,19.36,$427
2016-09-30,21.49,$400
2016-12-31,20.03,$401
2017-03-31,19.87,$405
2017-06-30,16.37,$414
2017-09-30,15.85,$424
2017-12-31,12.4,$432
2018-03-31,11.75,$431
2018-06-30,13.16,$465
2018-09-30,11.8,$464
2018-12-31,10.66,$448
2019-03-31,12.24,$438
2019-06-30,12.44,$464
2019-09-30,12.65,$449
2019-12-31,15.17,$440
2020-03-31,9.53,$418
2020-06-30,13.52,$357
2020-09-30,15.89,$388
2020-12-31,18.86,$432
2021-03-31,22.54,$453
2021-06-30,18.95,$456
2021-09-30,15.38,$473
2021-12-31,15.06,$477
2022-03-31,13.19,$519
2022-07-08,12.17,$519
