Date,PE Ratio,Revenue_Amount(Millions)
2016-12-31,0.0,$811
2017-03-31,0.0,$761
2017-06-30,11.08,$767
2017-09-30,8.48,$828
2017-12-31,11.08,$951
2018-03-31,12.51,$995
2018-06-30,8.39,"$1,059"
2018-09-30,12.66,"$1,105"
2018-12-31,7.97,"$1,104"
2019-03-31,8.88,"$1,106"
2019-06-30,11.03,$498
2019-09-30,11.34,$541
2019-12-31,15.81,$547
2020-03-31,46.53,$545
2020-06-30,401.51,$555
2020-09-30,0.0,$640
2020-12-31,0.0,$651
2021-03-31,75.07,$668
2021-06-30,81.85,$708
2021-09-30,80.92,$802
2021-12-31,153.78,$806
2022-03-31,122.18,$799
2022-07-08,84.54,$799
