Date,PE Ratio,Revenue_Amount(Millions)
2018-03-31,0.0,$360
2018-06-30,0.0,$475
2018-09-30,0.0,$535
2018-12-31,0.0,$585
2019-03-31,0.0,$755
2019-06-30,0.0,$986
2019-09-30,0.0,"$1,095"
2019-12-31,0.0,"$1,104"
2020-03-31,0.0,"$1,098"
2020-06-30,0.0,"$1,118"
2020-09-30,0.0,"$1,544"
2020-12-31,0.0,"$1,827"
2021-03-31,0.0,"$2,245"
2021-06-30,0.0,"$3,336"
2021-09-30,0.0,"$3,480"
2021-12-31,0.0,"$3,753"
2022-03-31,0.0,"$3,497"
2022-07-08,0.0,"$3,497"
