Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$34
2010-03-31,0.0,$22
2010-06-30,0.0,$32
2010-09-30,0.0,$24
2010-12-31,0.0,$66
2011-03-31,0.0,$74
2011-06-30,0.0,$114
2011-09-30,0.0,$659
2011-12-31,830.25,$563
2012-03-31,30.6,$439
2012-06-30,29.74,$418
2012-09-30,94.73,$336
2012-12-31,0.0,$334
2013-03-31,0.0,$328
2013-06-30,0.0,$311
2013-09-30,0.0,$222
2013-12-31,0.0,$351
2014-03-31,0.0,$118
2014-06-30,0.0,$138
2014-09-30,0.0,$179
2014-12-31,0.0,$145
2015-03-31,0.0,$139
2015-06-30,0.0,$166
2015-09-30,0.0,$310
2015-12-31,0.0,$418
2016-03-31,0.0,$398
2016-06-30,0.0,$432
2016-09-30,0.0,$414
2016-12-31,0.0,$459
2017-03-31,158.48,$715
2017-06-30,126.34,$544
2017-09-30,194.92,$578
2017-12-31,144.1,$652
2018-03-31,189.51,$641
2018-06-30,106.89,$752
2018-09-30,77.1,$785
2018-12-31,20.51,$870
2019-03-31,22.16,$858
2019-06-30,21.5,$941
2019-09-30,20.54,$950
2019-12-31,48.55,"$1,413"
2020-03-31,41.24,"$1,515"
2020-06-30,36.66,"$1,524"
2020-09-30,26.6,"$1,538"
2020-12-31,22.95,"$1,628"
2021-03-31,20.47,"$1,724"
2021-06-30,26.6,"$1,793"
2021-09-30,21.78,"$1,984"
2021-12-31,24.32,"$2,073"
2022-03-31,27.47,"$2,098"
2022-07-08,30.98,"$2,098"
