Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,12.18,$212
2010-03-31,14.72,$206
2010-06-30,10.2,$242
2010-09-30,17.29,$212
2010-12-31,0.0,$213
2011-03-31,0.0,$223
2011-06-30,0.0,$235
2011-09-30,0.0,$201
2011-12-31,186.8,$186
2012-03-31,104.67,$181
2012-06-30,0.0,$235
2012-09-30,0.0,$234
2012-12-31,36.14,$231
2013-03-31,46.64,$209
2013-06-30,342.0,$221
2013-09-30,156.63,$254
2013-12-31,0.0,$225
2014-03-31,0.0,$213
2014-06-30,0.0,$242
2014-09-30,0.0,$306
2014-12-31,0.0,$316
2015-03-31,0.0,$251
2015-06-30,0.0,$316
2015-09-30,0.0,$305
2015-12-31,0.0,$258
2016-03-31,0.0,$169
2016-06-30,0.0,$176
2016-09-30,0.0,$177
2016-12-31,0.0,$96
2017-03-31,0.0,$159
2017-06-30,0.0,$180
2017-09-30,0.0,$184
2017-12-31,0.0,$200
2018-03-31,0.0,$199
2018-06-30,0.0,$260
2018-09-30,0.0,$257
2018-12-31,0.0,$282
2019-03-31,0.0,$244
2019-06-30,0.0,$289
2019-09-30,0.0,$246
2019-12-31,0.0,$136
2020-03-31,0.0,$133
2020-06-30,0.0,$96
2020-09-30,0.0,$73
2020-12-31,0.0,$75
2021-03-31,4.9,$77
2021-06-30,7.36,$102
2021-09-30,4.39,$95
2021-12-31,3.46,$113
2022-03-31,205.5,$130
2022-07-08,199.5,$130
