Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$796
2010-03-31,0.0,$788
2010-06-30,0.0,$805
2010-09-30,0.0,$802
2010-12-31,25.5,$793
2011-03-31,14.66,$739
2011-06-30,10.31,$748
2011-09-30,6.71,$750
2011-12-31,6.58,$715
2012-03-31,7.4,$765
2012-06-30,7.28,$741
2012-09-30,7.53,$745
2012-12-31,6.54,$785
2013-03-31,7.58,$722
2013-06-30,8.15,$715
2013-09-30,8.48,$717
2013-12-31,10.1,$720
2014-03-31,10.49,$721
2014-06-30,9.82,$745
2014-09-30,10.34,$748
2014-12-31,11.1,$741
2015-03-31,11.41,$734
2015-06-30,11.14,$812
2015-09-30,10.5,$792
2015-12-31,10.75,$817
2016-03-31,9.23,$799
2016-06-30,9.16,$837
2016-09-30,11.18,$997
2016-12-31,15.74,"$1,149"
2017-03-31,16.78,"$1,132"
2017-06-30,16.05,"$1,171"
2017-09-30,14.21,"$1,203"
2017-12-31,12.09,"$1,234"
2018-03-31,11.38,"$1,228"
2018-06-30,10.54,"$1,308"
2018-09-30,9.91,"$1,349"
2018-12-31,8.44,"$1,385"
2019-03-31,8.78,"$1,389"
2019-06-30,9.44,"$1,442"
2019-09-30,9.77,"$1,441"
2019-12-31,10.51,"$1,383"
2020-03-31,7.55,"$1,336"
2020-06-30,10.59,"$1,293"
2020-09-30,11.98,"$1,322"
2020-12-31,16.95,"$1,287"
2021-03-31,12.96,"$1,264"
2021-06-30,9.63,"$1,379"
2021-09-30,10.92,"$1,740"
2021-12-31,11.08,"$1,697"
2022-03-31,12.33,"$1,694"
2022-07-08,10.49,"$1,694"
