Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.04,$269
2010-03-31,9.07,$442
2010-06-30,9.25,$465
2010-09-30,14.59,$347
2010-12-31,16.75,$282
2011-03-31,14.39,$486
2011-06-30,18.45,$484
2011-09-30,14.75,$377
2011-12-31,22.49,$302
2012-03-31,34.39,$467
2012-06-30,24.75,$534
2012-09-30,27.46,$397
2012-12-31,26.85,$292
2013-03-31,20.55,$498
2013-06-30,32.86,$494
2013-09-30,0.0,$369
2013-12-31,675.0,$291
2014-03-31,0.0,$502
2014-06-30,0.0,$438
2014-09-30,44.67,$374
2014-12-31,29.84,$307
2015-03-31,29.5,$498
2015-06-30,17.55,$459
2015-09-30,25.17,$386
2015-12-31,23.45,$360
2016-03-31,21.43,$541
2016-06-30,24.39,$515
2016-09-30,28.51,$413
2016-12-31,25.75,$419
2017-03-31,28.46,$570
2017-06-30,22.57,$575
2017-09-30,24.47,$490
2017-12-31,20.17,$442
2018-03-31,19.23,$613
2018-06-30,18.15,$658
2018-09-30,14.16,$502
2018-12-31,16.71,$462
2019-03-31,13.36,$674
2019-06-30,14.08,$707
2019-09-30,17.33,$541
2019-12-31,19.7,$483
2020-03-31,16.6,$703
2020-06-30,16.81,$833
2020-09-30,16.28,$676
2020-12-31,15.14,$592
2021-03-31,17.65,$935
2021-06-30,15.89,"$1,037"
2021-09-30,15.75,$739
2021-12-31,17.15,$661
2022-03-31,14.88,$954
2022-07-08,14.58,$954
