Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,5.25,$38
2010-03-31,5.5,$41
2010-06-30,6.47,$45
2010-09-30,8.25,$47
2010-12-31,10.46,$49
2011-03-31,11.19,$45
2011-06-30,9.74,$51
2011-09-30,9.01,$49
2011-12-31,8.96,$69
2012-03-31,10.07,$68
2012-06-30,9.69,$69
2012-09-30,11.13,$74
2012-12-31,12.15,$81
2013-03-31,16.1,$74
2013-06-30,16.61,$75
2013-09-30,15.86,$78
2013-12-31,18.97,$78
2014-03-31,18.5,$87
2014-06-30,19.07,$75
2014-09-30,18.56,$82
2014-12-31,13.68,$88
2015-03-31,13.5,$90
2015-06-30,14.35,$83
2015-09-30,11.64,$88
2015-12-31,11.42,$97
2016-03-31,11.6,$102
2016-06-30,11.36,$95
2016-09-30,11.75,$93
2016-12-31,11.91,$113
2017-03-31,17.5,$106
2017-06-30,17.4,$109
2017-09-30,14.34,$110
2017-12-31,10.44,$129
2018-03-31,7.89,$129
2018-06-30,8.2,$119
2018-09-30,10.3,$126
2018-12-31,12.16,$133
2019-03-31,11.41,$134
2019-06-30,11.58,$131
2019-09-30,9.12,$136
2019-12-31,8.31,$132
2020-03-31,6.14,$128
2020-06-30,5.64,$115
2020-09-30,6.68,$128
2020-12-31,7.76,$127
2021-03-31,8.72,$127
2021-06-30,11.67,$126
2021-09-30,8.28,$123
2021-12-31,7.81,$118
2022-03-31,9.27,$120
2022-07-08,8.66,$120
