Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,19.47,$184
2010-03-31,20.95,$173
2010-06-30,16.64,$179
2010-09-30,17.23,$187
2010-12-31,19.71,$194
2011-03-31,20.91,$181
2011-06-30,27.48,$193
2011-09-30,22.88,$202
2011-12-31,29.47,$204
2012-03-31,39.38,$196
2012-06-30,31.27,$210
2012-09-30,32.46,$210
2012-12-31,24.41,$214
2013-03-31,33.11,$197
2013-06-30,37.38,$206
2013-09-30,0.0,$213
2013-12-31,0.0,$81
2014-03-31,0.0,$215
2014-06-30,0.0,$231
2014-09-30,49.0,$198
2014-12-31,47.36,$153
2015-03-31,45.89,$203
2015-06-30,50.15,$213
2015-09-30,2978.0,$226
2015-12-31,0.0,$241
2016-03-31,0.0,$237
2016-06-30,664.83,$249
2016-09-30,54.31,$250
2016-12-31,46.88,$256
2017-03-31,50.15,$259
2017-06-30,66.48,$282
2017-09-30,82.75,$279
2017-12-31,58.37,$369
2018-03-31,62.89,$357
2018-06-30,73.19,$366
2018-09-30,66.54,$366
2018-12-31,62.64,$383
2019-03-31,58.04,$360
2019-06-30,48.15,$384
2019-09-30,87.06,$379
2019-12-31,100.48,$395
2020-03-31,144.1,$354
2020-06-30,0.0,$259
2020-09-30,70.48,$370
2020-12-31,41.09,$389
2021-03-31,34.55,$360
2021-06-30,28.32,$390
2021-09-30,26.96,$387
2021-12-31,33.83,$406
2022-03-31,34.92,$377
2022-07-08,29.13,$377
