Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,19.34,$318
2010-01-31,15.08,$296
2010-04-30,17.09,$322
2010-07-31,13.57,$323
2010-10-31,14.27,$330
2011-01-31,13.77,$329
2011-04-30,15.18,$338
2011-07-31,11.16,$343
2011-10-31,11.02,$350
2012-01-31,0.0,$321
2012-04-30,0.0,$275
2012-07-31,0.0,$126
2012-10-31,0.0,$271
2013-01-31,25.45,$273
2013-04-30,41.43,$302
2013-07-31,0.0,$312
2013-10-31,0.0,$308
2014-01-31,0.0,$291
2014-04-30,0.0,$310
2014-07-31,0.0,$317
2014-10-31,0.0,$310
2015-01-31,0.0,$283
2015-04-30,0.0,$290
2015-07-31,405.11,$289
2015-10-31,123.63,$283
2016-01-31,85.61,$269
2016-04-30,73.18,$287
2016-07-31,18.1,$282
2016-10-31,17.96,$280
2017-01-31,17.78,$268
2017-04-30,19.05,$276
2017-07-31,16.43,$289
2017-10-31,18.43,$290
2018-01-31,23.79,$288
2018-04-30,21.88,$298
2018-07-31,20.69,$297
2018-10-31,20.82,$293
2019-01-31,18.43,$282
2019-04-30,18.87,$290
2019-07-31,19.93,$295
2019-10-31,20.79,$287
2020-01-31,19.96,$277
2020-04-30,18.5,$266
2020-07-31,21.02,$252
2020-10-31,17.85,$277
2021-01-31,22.14,$266
2021-04-30,21.6,$296
2021-07-31,21.74,$306
2021-10-31,20.55,$321
2022-01-31,20.08,$318
2022-04-30,16.93,$339
2022-07-08,17.18,$339
