Date,PE Ratio,Revenue_Amount(Millions)
2013-09-30,19.61,$124
2013-12-31,22.15,$125
2014-03-31,21.54,$137
2014-06-30,26.18,$134
2014-09-30,22.71,$138
2014-12-31,26.42,$384
2015-03-31,25.63,$201
2015-06-30,23.2,$213
2015-09-30,12.23,$214
2015-12-31,18.13,$473
2016-03-31,38.91,$645
2016-06-30,0.0,$698
2016-09-30,0.0,$838
2016-12-31,0.0,$848
2017-03-31,48.04,$886
2017-06-30,25.05,$916
2017-09-30,24.33,$980
2017-12-31,21.73,"$1,085"
2018-03-31,14.7,"$1,420"
2018-06-30,12.91,"$1,578"
2018-09-30,11.23,"$1,712"
2018-12-31,9.09,"$2,295"
2019-03-31,10.05,"$2,235"
2019-06-30,9.83,"$2,210"
2019-09-30,8.79,"$2,280"
2019-12-31,15.78,"$2,316"
2020-03-31,0.0,$992
2020-06-30,0.0,"$2,081"
2020-09-30,0.0,"$2,247"
2020-12-31,0.0,"$2,249"
2021-03-31,8.99,"$2,339"
2021-06-30,10.3,"$2,395"
2021-09-30,9.67,"$2,559"
2021-12-31,9.92,"$2,734"
2022-03-31,10.97,"$2,610"
2022-07-08,10.03,"$2,610"
