Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,19.41,$153
2010-03-31,19.08,$147
2010-06-30,19.16,$158
2010-09-30,20.77,$162
2010-12-31,21.78,$166
2011-03-31,19.76,$151
2011-06-30,21.51,$165
2011-09-30,18.45,$173
2011-12-31,20.83,$177
2012-03-31,21.4,$172
2012-06-30,18.5,$169
2012-09-30,21.11,$176
2012-12-31,22.12,$190
2013-03-31,26.7,$196
2013-06-30,30.97,$206
2013-09-30,28.76,$205
2013-12-31,32.29,$217
2014-03-31,30.5,$203
2014-06-30,26.97,$218
2014-09-30,23.6,$221
2014-12-31,27.88,$237
2015-03-31,31.1,$219
2015-06-30,29.03,$237
2015-09-30,30.52,$239
2015-12-31,30.43,$239
2016-03-31,32.27,$229
2016-06-30,29.81,$235
2016-09-30,29.37,$246
2016-12-31,26.58,$288
2017-03-31,25.99,$252
2017-06-30,20.57,$278
2017-09-30,27.87,$278
2017-12-31,31.44,$286
2018-03-31,26.13,$286
2018-06-30,27.15,$296
2018-09-30,30.64,$307
2018-12-31,27.05,$310
2019-03-31,34.42,$287
2019-06-30,33.33,$317
2019-09-30,31.61,$324
2019-12-31,32.05,$329
2020-03-31,24.59,$286
2020-06-30,46.82,$247
2020-09-30,43.14,$289
2020-12-31,94.21,$285
2021-03-31,62.91,$305
2021-06-30,44.73,$342
2021-09-30,34.7,$348
2021-12-31,30.14,$342
2022-03-31,24.35,$328
2022-07-08,24.32,$328
