Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,28.49,$18
2010-03-31,40.79,$18
2010-06-30,55.65,$19
2010-09-30,0.0,$19
2010-12-31,0.0,$24
2011-03-31,0.0,$21
2011-06-30,0.0,$20
2011-09-30,0.0,$21
2011-12-31,0.0,$23
2012-03-31,0.0,$21
2012-06-30,0.0,$22
2012-09-30,0.0,$22
2012-12-31,0.0,$23
2013-03-31,0.0,$22
2013-06-30,11.28,$22
2013-09-30,16.63,$21
2013-12-31,18.11,$15
2014-03-31,29.19,$18
2014-06-30,38.11,$21
2014-09-30,169.88,$20
2014-12-31,156.3,$21
2015-03-31,31.33,$20
2015-06-30,25.46,$21
2015-09-30,21.03,$22
2015-12-31,10.49,$22
2016-03-31,15.18,$24
2016-06-30,75.81,$24
2016-09-30,44.54,$24
2016-12-31,0.0,$25
2017-03-31,68.04,$27
2017-06-30,20.82,$27
2017-09-30,22.86,$27
2017-12-31,37.5,$26
2018-03-31,145.0,$24
2018-06-30,0.0,$25
2018-09-30,0.0,$23
2018-12-31,0.0,$21
2019-03-31,0.0,$23
2019-06-30,0.0,$25
2019-09-30,0.0,$25
2019-12-31,56.13,$24
2020-03-31,26.76,$25
2020-06-30,0.0,$17
2020-09-30,0.0,$17
2020-12-31,0.0,$17
2021-03-31,0.0,$18
2021-06-30,0.0,$22
2021-09-30,0.0,$18
2021-12-31,0.0,$20
2022-03-31,0.0,$20
2022-07-08,0.0,$20
